pnew,redshift,stellar_mass
0.384393761483,0.336856734694,9.76925930612
0.366022244849,0.342578367347,9.76925930612
0.34695958843,0.3483,9.76925930612
0.107061913583,0.06794,9.80903661224
0.121626207097,0.0736616326531,9.80903661224
0.137304480673,0.0793832653061,9.80903661224
0.154030426664,0.0851048979592,9.80903661224
0.171712766281,0.0908265306122,9.80903661224
0.190236869942,0.0965481632653,9.80903661224
0.209467531553,0.102269795918,9.80903661224
0.229252740673,0.107991428571,9.80903661224
0.24942820695,0.113713061224,9.80903661224
0.269822328597,0.119434693878,9.80903661224
0.290261269102,0.125156326531,9.80903661224
0.310573816053,0.130877959184,9.80903661224
0.33059573905,0.136599591837,9.80903661224
0.350173431377,0.14232122449,9.80903661224
0.369166701076,0.148042857143,9.80903661224
0.387450659483,0.153764489796,9.80903661224
0.404916729277,0.159486122449,9.80903661224
0.421472852818,0.165207755102,9.80903661224
0.437043021634,0.170929387755,9.80903661224
0.451566269425,0.176651020408,9.80903661224
0.464995275925,0.182372653061,9.80903661224
0.477294721369,0.188094285714,9.80903661224
0.488439515067,0.193815918367,9.80903661224
0.498413000774,0.19953755102,9.80903661224
0.507205219338,0.205259183673,9.80903661224
0.514811287946,0.210980816327,9.80903661224
0.521229936666,0.21670244898,9.80903661224
0.526462227763,0.222424081633,9.80903661224
0.530510471642,0.228145714286,9.80903661224
0.533377345085,0.233867346939,9.80903661224
0.535065212306,0.239588979592,9.80903661224
0.535575646716,0.245310612245,9.80903661224
0.534909150604,0.251032244898,9.80903661224
0.533065070564,0.256753877551,9.80903661224
0.53004170794,0.262475510204,9.80903661224
0.525836625248,0.268197142857,9.80903661224
0.520447150851,0.27391877551,9.80903661224
0.513871084716,0.279640408163,9.80903661224
0.506107607109,0.285362040816,9.80903661224
0.497158389198,0.291083673469,9.80903661224
0.487028898978,0.296805306122,9.80903661224
0.475729887348,0.302526938776,9.80903661224
0.463279027037,0.308248571429,9.80903661224
0.449702661397,0.313970204082,9.80903661224
0.435037601068,0.319691836735,9.80903661224
0.419332885093,0.325413469388,9.80903661224
0.402651400905,0.331135102041,9.80903661224
0.385071237167,0.336856734694,9.80903661224
0.366686628156,0.342578367347,9.80903661224
0.347608342159,0.3483,9.80903661224
0.107335828498,0.06794,9.84881391837
0.12193229611,0.0736616326531,9.84881391837
0.137643843252,0.0793832653061,9.84881391837
0.15440373024,0.0851048979592,9.84881391837
0.172120205135,0.0908265306122,9.84881391837
0.19067814414,0.0965481632653,9.84881391837
0.209941848178,0.102269795918,9.84881391837
0.229758837756,0.107991428571,9.84881391837
0.249964398563,0.113713061224,9.84881391837
0.27038656783,0.119434693878,9.84881391837
0.290851224285,0.125156326531,9.84881391837
0.311186954819,0.130877959184,9.84881391837
0.331229414657,0.136599591837,9.84881391837
0.350824966114,0.14232122449,9.84881391837
0.36983346245,0.148042857143,9.84881391837
0.388130125982,0.153764489796,9.84881391837
0.405606543769,0.159486122449,9.84881391837
0.422170862776,0.165207755102,9.84881391837
0.437747306423,0.170929387755,9.84881391837
0.452275155603,0.176651020408,9.84881391837
0.465707342043,0.182372653061,9.84881391837
0.478008794007,0.188094285714,9.84881391837
0.489154657921,0.193815918367,9.84881391837
0.4991284985,0.19953755102,9.84881391837
0.50792055769,0.205259183673,9.84881391837
0.515526131478,0.210980816327,9.84881391837
0.521944105022,0.21670244898,9.84881391837
0.527175671296,0.222424081633,9.84881391837
0.531223246876,0.228145714286,9.84881391837
0.534089590321,0.233867346939,9.84881391837
0.53577712351,0.239588979592,9.84881391837
0.536287453694,0.245310612245,9.84881391837
0.535621093377,0.251032244898,9.84881391837
0.533777375812,0.256753877551,9.84881391837
0.53075456536,0.262475510204,9.84881391837
0.526550163691,0.268197142857,9.84881391837
0.521161414172,0.27391877551,9.84881391837
0.514586007349,0.279640408163,9.84881391837
0.506822989528,0.285362040816,9.84881391837
0.497873873591,0.291083673469,9.84881391837
0.487743945677,0.296805306122,9.84881391837
0.476443752787,0.302526938776,9.84881391837
0.463990744305,0.308248571429,9.84881391837
0.450411024683,0.313970204082,9.84881391837
0.435741155567,0.319691836735,9.84881391837
0.4200299241,0.325413469388,9.84881391837
0.403339971913,0.331135102041,9.84881391837
0.385749158678,0.336856734694,9.84881391837
0.367351518639,0.342578367347,9.84881391837
0.348257662037,0.3483,9.84881391837
0.10761035976,0.06794,9.88859122449
0.122239048237,0.0736616326531,9.88859122449
0.137983910445,0.0793832653061,9.88859122449
0.154777773016,0.0851048979592,9.88859122449
0.172528409385,0.0908265306122,9.88859122449
0.191120200334,0.0965481632653,9.88859122449
0.210416952964,0.102269795918,9.88859122449
0.230265718308,0.107991428571,9.88859122449
0.250501358128,0.113713061224,9.88859122449
0.270951549137,0.119434693878,9.88859122449
0.291441886168,0.125156326531,9.88859122449
0.311800756605,0.130877959184,9.88859122449
0.331863702718,0.136599591837,9.88859122449
0.351477057421,0.14232122449,9.88859122449
0.370500720796,0.148042857143,9.88859122449
0.388810027714,0.153764489796,9.88859122449
0.406296731075,0.159486122449,9.88859122449
0.422869183763,0.165207755102,9.88859122449
0.438451842219,0.170929387755,9.88859122449
0.45298423546,0.176651020408,9.88859122449
0.466419547946,0.182372653061,9.88859122449
0.478722956536,0.188094285714,9.88859122449
0.489869845172,0.193815918367,9.88859122449
0.499843999796,0.19953755102,9.88859122449
0.508635863611,0.205259183673,9.88859122449
0.516240911484,0.210980816327,9.88859122449
0.522658183679,0.21670244898,9.88859122449
0.527889003859,0.222424081633,9.88859122449
0.531935894733,0.228145714286,9.88859122449
0.534801696591,0.233867346939,9.88859122449
0.536488888938,0.239588979592,9.88859122449
0.536999112838,0.245310612245,9.88859122449
0.536332891003,0.251032244898,9.88859122449
0.534489543356,0.256753877551,9.88859122449
0.531467297301,0.262475510204,9.88859122449
0.527263593704,0.268197142857,9.88859122449
0.521875590981,0.27391877551,9.88859122449
0.515300870295,0.279640408163,9.88859122449
0.507538344008,0.285362040816,9.88859122449
0.498589366692,0.291083673469,9.88859122449
0.488459042541,0.296805306122,9.88859122449
0.477157714488,0.302526938776,9.88859122449
0.464702608285,0.308248571429,9.88859122449
0.451119589065,0.313970204082,9.88859122449
0.436444968893,0.319691836735,9.88859122449
0.42072728225,0.325413469388,9.88859122449
0.404028924001,0.331135102041,9.88859122449
0.386427523676,0.336856734694,9.88859122449
0.368016914154,0.342578367347,9.88859122449
0.348907546144,0.3483,9.88859122449
0.107885508324,0.06794,9.92836853061
0.122546464375,0.0736616326531,9.92836853061
0.138324683051,0.0793832653061,9.92836853061
0.155152555653,0.0851048979592,9.92836853061
0.172937379511,0.0908265306122,9.92836853061
0.191563038789,0.0965481632653,9.92836853061
0.210892845926,0.102269795918,9.92836853061
0.23077338207,0.107991428571,9.92836853061
0.25103908509,0.113713061224,9.92836853061
0.271517271663,0.119434693878,9.92836853061
0.292033253599,0.125156326531,9.92836853061
0.312415219968,0.130877959184,9.92836853061
0.332498601521,0.136599591837,9.92836853061
0.352129703337,0.14232122449,9.92836853061
0.371168473934,0.148042857143,9.92836853061
0.389490362309,0.153764489796,9.92836853061
0.406987288667,0.159486122449,9.92836853061
0.423567813125,0.165207755102,9.92836853061
0.439156626268,0.170929387755,9.92836853061
0.453693506169,0.176651020408,9.92836853061
0.46713189076,0.182372653061,9.92836853061
0.479437206049,0.188094285714,9.92836853061
0.490585073893,0.193815918367,9.92836853061
0.50055950173,0.19953755102,9.92836853061
0.509351134174,0.205259183673,9.92836853061
0.516955625044,0.210980816327,9.92836853061
0.523372169728,0.21670244898,9.92836853061
0.528602222557,0.222424081633,9.92836853061
0.532648412328,0.228145714286,9.92836853061
0.53551366102,0.233867346939,9.92836853061
0.53720050572,0.239588979592,9.92836853061
0.537710621281,0.245310612245,9.92836853061
0.537044540612,0.251032244898,9.92836853061
0.535201570318,0.256753877551,9.92836853061
0.532179900876,0.262475510204,9.92836853061
0.52797691239,0.268197142857,9.92836853061
0.52258967837,0.27391877551,9.92836853061
0.516015670634,0.279640408163,9.92836853061
0.508253667622,0.285362040816,9.92836853061
0.499304865571,0.291083673469,9.92836853061
0.489174186646,0.296805306122,9.92836853061
0.477871769544,0.302526938776,9.92836853061
0.465414616107,0.308248571429,9.92836853061
0.451828351726,0.313970204082,9.92836853061
0.437149038307,0.319691836735,9.92836853061
0.421424956904,0.325413469388,9.92836853061
0.404718254661,0.331135102041,9.92836853061
0.387106329816,0.336856734694,9.92836853061
0.368682812546,0.342578367347,9.92836853061
0.349557992549,0.3483,9.92836853061
0.108161275145,0.06794,9.96814583673
0.122854545419,0.0736616326531,9.96814583673
0.138666161867,0.0793832653061,9.96814583673
0.155528078808,0.0851048979592,9.96814583673
0.173347115992,0.0908265306122,9.96814583673
0.192006659765,0.0965481632653,9.96814583673
0.211369527073,0.102269795918,9.96814583673
0.231281828773,0.107991428571,9.96814583673
0.25157757889,0.113713061224,9.96814583673
0.272083734546,0.119434693878,9.96814583673
0.292625325415,0.125156326531,9.96814583673
0.313030343458,0.130877959184,9.96814583673
0.333134109344,0.136599591837,9.96814583673
0.352782901894,0.14232122449,9.96814583673
0.371836719678,0.148042857143,9.96814583673
0.390171127392,0.153764489796,9.96814583673
0.407678214015,0.159486122449,9.96814583673
0.424266748204,0.165207755102,9.96814583673
0.439861655813,0.170929387755,9.96814583673
0.454402964902,0.176651020408,9.96814583673
0.467844367605,0.182372653061,9.96814583673
0.480151539635,0.188094285714,9.96814583673
0.491300341161,0.193815918367,9.96814583673
0.501275001374,0.19953755102,9.96814583673
0.510066366452,0.205259183673,9.96814583673
0.517670269241,0.210980816327,9.96814583673
0.524086060264,0.21670244898,9.96814583673
0.529315324496,0.222424081633,9.96814583673
0.533360796781,0.228145714286,9.96814583673
0.536225480734,0.233867346939,9.96814583673
0.53791197099,0.239588979592,9.96814583673
0.538421976156,0.245310612245,9.96814583673
0.537756039337,0.251032244898,9.96814583673
0.535913453825,0.256753877551,9.96814583673
0.532892373203,0.262475510204,9.96814583673
0.528690116854,0.268197142857,9.96814583673
0.52330367343,0.27391877551,9.96814583673
0.516730405448,0.279640408163,9.96814583673
0.508968957441,0.285362040816,9.96814583673
0.500020367296,0.291083673469,9.96814583673
0.489889375067,0.296805306122,9.96814583673
0.478585915051,0.302526938776,9.96814583673
0.466126764897,0.308248571429,9.96814583673
0.452537309844,0.313970204082,9.96814583673
0.437853361062,0.319691836735,9.96814583673
0.422122945417,0.325413469388,9.96814583673
0.405407961381,0.331135102041,9.96814583673
0.387785574745,0.336856734694,9.96814583673
0.369349211657,0.342578367347,9.96814583673
0.350208999316,0.3483,9.96814583673
0.108437661175,0.06794,10.0079231429
0.123163292262,0.0736616326531,10.0079231429
0.139008347688,0.0793832653061,10.0079231429
0.155904343136,0.0851048979592,10.0079231429
0.173757619301,0.0908265306122,10.0079231429
0.192451063516,0.0965481632653,10.0079231429
0.211846996408,0.102269795918,10.0079231429
0.231791058144,0.107991428571,10.0079231429
0.252116838958,0.113713061224,10.0079231429
0.272650936918,0.119434693878,10.0079231429
0.293218100447,0.125156326531,10.0079231429
0.313646125616,0.130877959184,10.0079231429
0.333770224459,0.136599591837,10.0079231429
0.353436651116,0.14232122449,10.0079231429
0.372505455832,0.148042857143,10.0079231429
0.390852320581,0.153764489796,10.0079231429
0.40836950458,0.159486122449,10.0079231429
0.424965986335,0.165207755102,10.0079231429
0.440566928095,0.170929387755,10.0079231429
0.455112608826,0.176651020408,10.0079231429
0.468556975599,0.182372653061,10.0079231429
0.480865954383,0.188094285714,10.0079231429
0.492015644047,0.193815918367,10.0079231429
0.501990495795,0.19953755102,10.0079231429
0.51078155752,0.205259183673,10.0079231429
0.51838484116,0.210980816327,10.0079231429
0.524799852385,0.21670244898,10.0079231429
0.530028306786,0.222424081633,10.0079231429
0.534073045211,0.228145714286,10.0079231429
0.536937152865,0.233867346939,10.0079231429
0.538623281881,0.239588979592,10.0079231429
0.539133174602,0.245310612245,10.0079231429
0.538467384311,0.251032244898,10.0079231429
0.536625191006,0.256753877551,10.0079231429
0.533604711401,0.262475510204,10.0079231429
0.529403204203,0.268197142857,10.0079231429
0.524017573256,0.27391877551,10.0079231429
0.517445071819,0.279640408163,10.0079231429
0.50968421054,0.285362040816,10.0079231429
0.500735868938,0.291083673469,10.0079231429
0.49060460488,0.296805306122,10.0079231429
0.479300148098,0.302526938776,10.0079231429
0.466839051779,0.308248571429,10.0079231429
0.453246460596,0.313970204082,10.0079231429
0.438557934409,0.319691836735,10.0079231429
0.422821245142,0.325413469388,10.0079231429
0.406098041641,0.331135102041,10.0079231429
0.388465256105,0.336856734694,10.0079231429
0.370016109318,0.342578367347,10.0079231429
0.350860564499,0.3483,10.0079231429
0.108714667366,0.06794,10.047700449
0.123472705797,0.0736616326531,10.047700449
0.139351241306,0.0793832653061,10.047700449
0.156281349289,0.0851048979592,10.047700449
0.174168889906,0.0908265306122,10.047700449
0.192896250291,0.0965481632653,10.047700449
0.212325253927,0.102269795918,10.047700449
0.232301069901,0.107991428571,10.047700449
0.252656864718,0.113713061224,10.047700449
0.273218877898,0.119434693878,10.047700449
0.293811577516,0.125156326531,10.047700449
0.314262564975,0.130877959184,10.047700449
0.334406945125,0.136599591837,10.047700449
0.354090949018,0.14232122449,10.047700449
0.373174680195,0.148042857143,10.047700449
0.391533939486,0.153764489796,10.047700449
0.409061157817,0.159486122449,10.047700449
0.425665524851,0.165207755102,10.047700449
0.441272440348,0.170929387755,10.047700449
0.455822435106,0.176651020408,10.047700449
0.469269711861,0.182372653061,10.047700449
0.48158044738,0.188094285714,10.047700449
0.492730979626,0.193815918367,10.047700449
0.502705982064,0.19953755102,10.047700449
0.511496704453,0.205259183673,10.047700449
0.519099337885,0.210980816327,10.047700449
0.525513543186,0.21670244898,10.047700449
0.530741166538,0.222424081633,10.047700449
0.534785154742,0.228145714286,10.047700449
0.537648674543,0.233867346939,10.047700449
0.539334435534,0.239588979592,10.047700449
0.539844213759,0.245310612245,10.047700449
0.539178572674,0.251032244898,10.047700449
0.537336778992,0.256753877551,10.047700449
0.534316912591,0.262475510204,10.047700449
0.530116171547,0.268197142857,10.047700449
0.524731374944,0.27391877551,10.047700449
0.518159666829,0.279640408163,10.047700449
0.510399423991,0.285362040816,10.047700449
0.501451367566,0.291083673469,10.047700449
0.491319873159,0.296805306122,10.047700449
0.480014465778,0.302526938776,10.047700449
0.467551473876,0.308248571429,10.047700449
0.453955801155,0.313970204082,10.047700449
0.439262755595,0.319691836735,10.047700449
0.423519853424,0.325413469388,10.047700449
0.406788492916,0.331135102041,10.047700449
0.389145371531,0.336856734694,10.047700449
0.370683503356,0.342578367347,10.047700449
0.351512686146,0.3483,10.047700449
0.10899229467,0.06794,10.0874777551
0.123782786914,0.0736616326531,10.0874777551
0.13969484351,0.0793832653061,10.0874777551
0.156659097912,0.0851048979592,10.0874777551
0.174580928273,0.0908265306122,10.0874777551
0.193342220333,0.0965481632653,10.0874777551
0.212804299619,0.102269795918,10.0874777551
0.232811863754,0.107991428571,10.0874777551
0.253197655586,0.113713061224,10.0874777551
0.2737875566,0.119434693878,10.0874777551
0.294405755435,0.125156326531,10.0874777551
0.314879660058,0.130877959184,10.0874777551
0.335044269598,0.136599591837,10.0874777551
0.354745793608,0.14232122449,10.0874777551
0.373844390557,0.148042857143,10.0874777551
0.392215981714,0.153764489796,10.0874777551
0.409753171178,0.159486122449,10.0874777551
0.426365361078,0.165207755102,10.0874777551
0.441978189804,0.170929387755,10.0874777551
0.456532440906,0.176651020408,10.0874777551
0.469982573504,0.182372653061,10.0874777551
0.482295015713,0.188094285714,10.0874777551
0.493446344968,0.193815918367,10.0874777551
0.503421457251,0.19953755102,10.0874777551
0.512211804324,0.205259183673,10.0874777551
0.519813756501,0.210980816327,10.0874777551
0.526227129767,0.21670244898,10.0874777551
0.531453900864,0.222424081633,10.0874777551
0.535497122499,0.228145714286,10.0874777551
0.538360042904,0.233867346939,10.0874777551
0.540045429088,0.239588979592,10.0874777551
0.540555090768,0.245310612245,10.0874777551
0.539889601564,0.251032244898,10.0874777551
0.538048214917,0.256753877551,10.0874777551
0.535028973897,0.262475510204,10.0874777551
0.530829015996,0.268197142857,10.0874777551
0.525445075592,0.27391877551,10.0874777551
0.518874187564,0.279640408163,10.0874777551
0.51111459487,0.285362040816,10.0874777551
0.50216686025,0.291083673469,10.0874777551
0.492035176977,0.296805306122,10.0874777551
0.480728865178,0.302526938776,10.0874777551
0.468264028308,0.308248571429,10.0874777551
0.454665328691,0.313970204082,10.0874777551
0.439967821862,0.319691836735,10.0874777551
0.424218767605,0.325413469388,10.0874777551
0.407479312676,0.331135102041,10.0874777551
0.389825918649,0.336856734694,10.0874777551
0.371351391588,0.342578367347,10.0874777551
0.352165362294,0.3483,10.0874777551
0.109270544036,0.06794,10.1272550612
0.124093536502,0.0736616326531,10.1272550612
0.140039155089,0.0793832653061,10.1272550612
0.15703758965,0.0851048979592,10.1272550612
0.174993734861,0.0908265306122,10.1272550612
0.19378897388,0.0965481632653,10.1272550612
0.213284133469,0.102269795918,10.1272550612
0.233323439407,0.107991428571,10.1272550612
0.253739210969,0.113713061224,10.1272550612
0.274356972128,0.119434693878,10.1272550612
0.295000633009,0.125156326531,10.1272550612
0.315497409381,0.130877959184,10.1272550612
0.335682196123,0.136599591837,10.1272550612
0.355401182887,0.14232122449,10.1272550612
0.374514584703,0.148042857143,10.1272550612
0.392898444862,0.153764489796,10.1272550612
0.410445542108,0.159486122449,10.1272550612
0.427065492338,0.165207755102,10.1272550612
0.44268417369,0.170929387755,10.1272550612
0.457242623383,0.176651020408,10.1272550612
0.470695557642,0.182372653061,10.1272550612
0.483009656467,0.188094285714,10.1272550612
0.494161737147,0.193815918367,10.1272550612
0.504136918426,0.19953755102,10.1272550612
0.512926854212,0.205259183673,10.1272550612
0.520528094097,0.210980816327,10.1272550612
0.52694060923,0.21670244898,10.1272550612
0.532166506878,0.222424081633,10.1272550612
0.536208945608,0.228145714286,10.1272550612
0.539071255085,0.233867346939,10.1272550612
0.540756259686,0.239588979592,10.1272550612
0.541265802774,0.245310612245,10.1272550612
0.540600468124,0.251032244898,10.1272550612
0.538759495915,0.256753877551,10.1272550612
0.535740892444,0.262475510204,10.1272550612
0.531541734663,0.268197142857,10.1272550612
0.526158672298,0.27391877551,10.1272550612
0.519588631109,0.279640408163,10.1272550612
0.511829720251,0.285362040816,10.1272550612
0.50288234406,0.291083673469,10.1272550612
0.492750513407,0.296805306122,10.1272550612
0.481443343387,0.302526938776,10.1272550612
0.468976712192,0.308248571429,10.1272550612
0.455375040371,0.313970204082,10.1272550612
0.440673130449,0.319691836735,10.1272550612
0.424917985022,0.325413469388,10.1272550612
0.408170498383,0.331135102041,10.1272550612
0.390506895081,0.336856734694,10.1272550612
0.372019771825,0.342578367347,10.1272550612
0.352818590976,0.3483,10.1272550612
0.109549416416,0.06794,10.1670323673
0.124404955448,0.0736616326531,10.1670323673
0.140384176825,0.0793832653061,10.1670323673
0.157416825144,0.0851048979592,10.1670323673
0.175407310124,0.0908265306122,10.1670323673
0.194236511163,0.0965481632653,10.1670323673
0.213764755452,0.102269795918,10.1670323673
0.233835796557,0.107991428571,10.1670323673
0.254281530267,0.113713061224,10.1670323673
0.27492712358,0.119434693878,10.1670323673
0.295596209033,0.125156326531,10.1670323673
0.31611581145,0.130877959184,10.1670323673
0.336320722936,0.136599591837,10.1670323673
0.356057114847,0.14232122449,10.1670323673
0.375185260409,0.148042857143,10.1670323673
0.393581326523,0.153764489796,10.1670323673
0.411138268045,0.159486122449,10.1670323673
0.427765915949,0.165207755102,10.1670323673
0.443390389232,0.170929387755,10.1670323673
0.457952979694,0.176651020408,10.1670323673
0.471408661385,0.182372653061,10.1670323673
0.483724366725,0.188094285714,10.1670323673
0.494877153233,0.193815918367,10.1670323673
0.50485236266,0.19953755102,10.1670323673
0.513641851193,0.205259183673,10.1670323673
0.521242347761,0.210980816327,10.1670323673
0.527653978677,0.21670244898,10.1670323673
0.532878981699,0.222424081633,10.1670323673
0.536920621199,0.228145714286,10.1670323673
0.539782308225,0.233867346939,10.1670323673
0.541466924474,0.239588979592,10.1670323673
0.541976346926,0.245310612245,10.1670323673
0.5413111695,0.251032244898,10.1670323673
0.539470619127,0.256753877551,10.1670323673
0.536452665361,0.262475510204,10.1670323673
0.532254324664,0.268197142857,10.1670323673
0.526872162163,0.27391877551,10.1670323673
0.520302994551,0.279640408163,10.1670323673
0.512544797209,0.285362040816,10.1670323673
0.503597816065,0.291083673469,10.1670323673
0.493465879522,0.296805306122,10.1670323673
0.48215789749,0.302526938776,10.1670323673
0.469689522644,0.308248571429,10.1670323673
0.456084933358,0.313970204082,10.1670323673
0.441378678591,0.319691836735,10.1670323673
0.425617503006,0.325413469388,10.1670323673
0.408862047496,0.331135102041,10.1670323673
0.391188298443,0.336856734694,10.1670323673
0.372688641871,0.342578367347,10.1670323673
0.353472370214,0.3483,10.1670323673
0.109828912757,0.06794,10.2068096735
0.124717044638,0.0736616326531,10.2068096735
0.140729909502,0.0793832653061,10.2068096735
0.15779680503,0.0851048979592,10.2068096735
0.175821654513,0.0908265306122,10.2068096735
0.19468483241,0.0965481632653,10.2068096735
0.214246165538,0.102269795918,10.2068096735
0.234348934892,0.107991428571,10.2068096735
0.254824612871,0.113713061224,10.2068096735
0.275498010043,0.119434693878,10.2068096735
0.296192482296,0.125156326531,10.2068096735
0.316734864765,0.130877959184,10.2068096735
0.336959848267,0.136599591837,10.2068096735
0.356713587472,0.14232122449,10.2068096735
0.375856415445,0.148042857143,10.2068096735
0.394264624283,0.153764489796,10.2068096735
0.411831346425,0.159486122449,10.2068096735
0.428466629222,0.165207755102,10.2068096735
0.444096833649,0.170929387755,10.2068096735
0.458663506992,0.176651020408,10.2068096735
0.472121881842,0.182372653061,10.2068096735
0.48443914357,0.188094285714,10.2068096735
0.495592590298,0.193815918367,10.2068096735
0.505567787022,0.19953755102,10.2068096735
0.514356792344,0.205259183673,10.2068096735
0.521956514583,0.210980816327,10.2068096735
0.528367235212,0.21670244898,10.2068096735
0.533591322445,0.222424081633,10.2068096735
0.537632146406,0.228145714286,10.2068096735
0.540493199466,0.233867346939,10.2068096735
0.542177420601,0.239588979592,10.2068096735
0.542686720374,0.245310612245,10.2068096735
0.542021702839,0.251032244898,10.2068096735
0.540181581692,0.256753877551,10.2068096735
0.537164289778,0.262475510204,10.2068096735
0.532966783116,0.268197142857,10.2068096735
0.527585542291,0.27391877551,10.2068096735
0.521017274979,0.279640408163,10.2068096735
0.513259822823,0.285362040816,10.2068096735
0.504313273336,0.291083673469,10.2068096735
0.494181272392,0.296805306122,10.2068096735
0.482872524574,0.302526938776,10.2068096735
0.470402456778,0.308248571429,10.2068096735
0.456795004813,0.313970204082,10.2068096735
0.442084463519,0.319691836735,10.2068096735
0.426317318886,0.325413469388,10.2068096735
0.409553957467,0.331135102041,10.2068096735
0.391870126341,0.336856734694,10.2068096735
0.373357999521,0.342578367347,10.2068096735
0.354126698024,0.3483,10.2068096735
0.110109034007,0.06794,10.2465869796
0.125029804955,0.0736616326531,10.2465869796
0.141076353899,0.0793832653061,10.2465869796
0.15817752994,0.0851048979592,10.2465869796
0.176236768474,0.0908265306122,10.2465869796
0.195133937841,0.0965481632653,10.2465869796
0.214728363692,0.102269795918,10.2465869796
0.234862854093,0.107991428571,10.2465869796
0.255368458166,0.113713061224,10.2465869796
0.276069630597,0.119434693878,10.2465869796
0.296789451575,0.125156326531,10.2465869796
0.317354567815,0.130877959184,10.2465869796
0.337599570336,0.136599591837,10.2465869796
0.357370598739,0.14232122449,10.2465869796
0.376528047573,0.148042857143,10.2465869796
0.394948335721,0.153764489796,10.2465869796
0.412524774674,0.159486122449,10.2465869796
0.429167629467,0.165207755102,10.2465869796
0.444803504157,0.170929387755,10.2465869796
0.459374202429,0.176651020408,10.2465869796
0.472835216121,0.182372653061,10.2465869796
