beta0,beta1,beta2,beta3
-3.09415261301,19.8281203796,-37.0506876473,0.176982301534
-4.26452010575,35.838449981,-73.8695465957,0.0654638169961
-2.60483417649,19.7189373258,-36.2905972397,0.0168991314168
-2.07583660382,12.519271942,-20.7293407625,0.114447786499
-3.81164812109,29.294541868,-54.6592694871,0.130973065142
-2.49786867434,14.42644289,-15.5726446241,0.103055312632
-3.02827365392,22.1308870226,-42.3308116051,0.143658184386
-2.9257133818,21.8773169329,-41.9278059402,0.174845056907
-2.62199195862,19.3275319492,-34.5239789786,0.075326107846
-2.19191956184,12.3410750586,-17.3349490714,0.135968978778
-3.46164034612,26.2398620169,-47.0570525834,0.0331009884676
-3.50710948808,30.0613170289,-60.5191988409,-0.00788813167919
-3.14387268816,21.7918296567,-40.6110443154,0.197824076789
-3.79400614615,28.6169012545,-52.962362065,0.0731186898072
-3.70082360624,29.8951124992,-61.3616111967,0.102460500728
-3.39341227293,27.7794742704,-55.443059452,0.0433732639903
-2.16413072739,14.4590294317,-25.0635277123,0.0570907421054
-2.48559642536,19.413145835,-39.4881862535,0.0800669714269
-1.68542987825,8.86337264314,-13.5060806058,0.143099377576
-2.00792236647,8.9697869019,-6.71536347447,0.153690560782
-2.98857887423,25.7079352584,-54.8531120261,-0.022649461774
-2.03762040568,15.0490054256,-30.7860438057,0.00151540927421
-4.44440539211,39.0031025393,-86.8439192209,0.0925314438493
-3.55220149643,28.7935288831,-55.5317667713,0.0499619663117
-2.19338306832,17.2487435303,-37.2720747755,0.105102024004
-2.06763764129,14.3825555452,-20.8926865007,0.0898067356897
-3.92457216501,32.8603491267,-71.2226362328,0.142427346038
-3.23416902278,24.571629872,-48.0803764697,0.0663409716935
-3.5357704834,28.2001212202,-48.7470784109,0.0546990834689
-2.31948804779,18.511679452,-35.1179402736,0.021194700064
-2.05576685911,18.6730376836,-48.8037221008,0.0715652281603
-2.86398119998,21.4132715593,-42.8517311836,0.1535246651
-2.57912699166,17.8101540303,-34.6171199238,0.110775894924
-3.10073192167,24.0768765598,-46.9402052626,0.108224303109
-2.95630485598,18.9292294538,-26.0659817082,0.115802779784
-3.32119810467,27.1758241436,-58.3052015507,0.0551826117982
-2.57607090539,18.3950814689,-29.4926516026,-0.0328768768262
-3.55352343394,28.9528346638,-56.949728224,0.0456585637785
-2.57612768314,19.7211096094,-36.3451715221,0.0806466854337
-3.64218806667,28.5671260288,-62.0739263863,0.176915066413
-2.96495894636,24.2900175464,-51.5752378433,0.0470495150297
-3.70173298697,31.299473415,-71.7925347523,0.137781717229
-3.63234923506,25.2284987413,-45.5922226745,0.167365303322
-3.49237760832,26.0667634938,-51.6579321296,0.102092266612
-3.2899371893,25.9854186916,-52.9337204874,0.126784094836
-2.98239936199,23.2265395185,-49.0752493116,0.15279587001
-3.71065184104,34.0484315467,-75.270083592,-0.0425346612011
-4.69643084637,44.584389856,-105.263025207,0.068897645026
-2.26283184163,14.9298052567,-25.6569863162,0.0770853569663
-3.56126989078,25.7275832403,-42.7943181153,0.0698767339004
-2.12825759463,16.0817351307,-33.23768343,0.0288687151778
-3.16837139421,21.819386091,-35.8875276127,0.1019572446
-4.14357543434,31.2608613621,-64.5581455038,0.172262345109
-2.34011357356,15.8620058276,-26.0087189767,0.0438019749818
-3.34186637221,26.6097594371,-50.5710425675,0.061988144906
-3.52591636609,28.194259056,-58.5001731844,0.122055975872
-2.92636912863,21.119875059,-34.512693413,0.0592574247765
-2.72698651572,22.5118885597,-41.8342277101,-0.00616090214787
-2.48819425971,17.3246395224,-28.3984168613,0.0646927820401
-3.20947652955,24.2593267309,-46.1348544609,0.0402371087482
-2.78029093257,19.8470234793,-38.502098427,0.104651083941
-2.81191732469,27.5632313714,-62.9278512767,-0.0639385766472
-3.69056385433,29.4010698701,-55.9946397221,0.00294900508442
-4.82520200999,43.0162628003,-95.8664666416,0.0343273245204
-1.50484670431,7.12445661619,-1.2806753325,0.0702888189102
-3.82687349853,31.5811251254,-66.4209231519,0.12231338843
-2.642375742,21.29205526,-47.1656623448,0.0933741830698
-3.47020310719,29.3564426875,-65.3483246835,0.0824700568882
-3.24469224126,26.4942522305,-56.7260280702,0.00366583347334
-3.75898290891,30.4619556428,-62.6452684741,0.0538277306258
-2.84142332726,21.4798593425,-42.4152831923,0.112860960995
-2.01700645481,12.2818709203,-20.9542137124,0.0746945945196
-3.80146803961,29.6938028142,-60.0574623505,0.14300599404
-2.65570092447,19.0010073851,-35.270292811,0.0837091915078
-2.5356741676,18.0319209635,-33.4844908661,0.0649027750839
-2.7846389157,21.2909312765,-45.0968675031,0.166423079593
-2.61290169044,18.2299682988,-31.5751505439,0.0929806448085
-3.96898634855,34.5905454139,-75.1031294684,-0.00335563582299
-3.76891829428,31.4159067788,-66.0474925026,0.0572382016403
-3.11492589593,20.1701736191,-30.7834237292,0.107667250251
-3.04246472798,24.303224319,-51.1893753731,0.0999026686905
-3.32690765048,30.9221260659,-69.3837674566,0.0859031411319
-2.72766989064,24.8919665347,-57.3311075766,0.0706000135983
-3.82457607414,27.1350645321,-44.4755572243,0.05414462076
-3.24604942363,21.269281242,-36.2402790674,0.232177829719
-3.47080107181,30.3875363824,-67.8601784367,0.00965175351351
-2.46458333534,17.4108222224,-33.8355489606,0.0721468158731
-3.14497897646,27.3727715906,-55.6984831688,0.0118962221076
-4.37776334398,39.6028133666,-85.4658672752,0.0370888669995
-3.21112194541,27.3979518273,-63.1574502761,0.145473802839
-2.63762585368,16.68024116,-28.6963500719,0.191305471609
-3.60032644129,30.6388928876,-62.4132120897,0.0371814554365
-2.23954390744,13.7583244085,-22.8119083502,0.143248589263
-2.7565129699,25.2510334999,-62.1234892757,0.0254852682468
-3.90916854803,32.2270650011,-65.7451099533,0.105252917983
-3.39549144671,28.5904623698,-61.5672911959,0.0389608487621
-3.18398678441,25.8002983225,-54.787337824,0.0923508453401
-1.81519175915,10.7617383248,-9.13480171124,-0.00500071316533
-3.90217508495,30.7571765249,-69.6580370363,0.218762939621
-1.89975440147,10.3097025128,-8.58775912561,0.0415343358802
-2.46989442203,19.516072394,-38.3029260822,0.059252264277
-4.26877314958,37.5041377635,-76.2907151582,0.0728268161258
-1.83024722244,7.63277089267,-2.79647080167,0.147271568526
-1.85448908091,7.35026961978,0.0474612229081,0.142737696434
-1.99625185483,12.6113226634,-16.7579403748,0.0177651354139
-3.38255033972,25.1515632172,-51.5134747104,0.163514289196
-5.40899058612,49.1058215265,-108.464341149,0.0502899804374
-1.95548531139,11.2408134567,-17.5707381306,0.0943622673212
-3.05064061183,20.2726500006,-39.3983527402,0.192621087407
-3.38115195121,25.62289596,-48.8455076282,0.0744759919871
-3.65588870335,26.8885835113,-50.1706541461,0.125280981439
-1.94190883939,9.92589597778,-18.711043405,0.244456272731
-4.47318457751,38.21631027,-76.928064738,-0.0122113079458
-2.32921589007,14.3234423977,-18.7276186007,0.104725210757
-2.97269768343,23.0199675927,-42.905295845,0.02029086377
-2.17371613324,15.5659179327,-29.5980326558,0.0582211211685
-4.0008894012,29.0037159749,-53.639381575,0.237365376215
-3.23060623961,31.6139964187,-71.6746381635,-0.0123271854863
-3.68078008103,27.7460618806,-54.0435624861,0.0943654450143
-2.75499001426,18.7593686479,-31.9359573257,0.108884100227
-3.42479178486,24.1393968586,-38.3287010018,0.0870864319076
-4.02718913317,35.0204740546,-72.2688962769,0.0777861309056
-2.21812183742,11.0864969445,-14.120930322,0.135865572199
-2.5264626645,18.874501914,-33.0348328434,0.0634862628218
-3.0408394124,20.7299129089,-32.7739336484,0.0873777281991
-3.17964842379,23.8130223758,-43.9854869857,0.0656644980039
-2.13705795136,16.6480057638,-32.3709168576,0.0551114435098
-2.61275105469,18.2406846758,-37.3635287458,0.145211263589
-2.32329448407,14.9352749004,-22.7968719127,0.0600275534198
-2.1413465444,11.7866366379,-12.1434464495,0.109054309953
-3.53180319407,27.9057502815,-57.3945038746,0.112437273169
-1.90670681443,13.1081006999,-21.8628525606,-0.00226932718238
-4.45570789804,38.0446535314,-75.7456300496,-0.0158864892903
-2.23234278621,13.9917657147,-22.0196099689,0.0527625229516
-2.01565152008,13.6208629439,-20.0349398905,0.0391162117348
-2.48247473945,21.1246892075,-42.7945990066,-0.0874503931401
-3.6265058164,28.9790056857,-57.2312378394,0.0696856001766
-3.22688558468,23.1972415731,-43.1060907311,0.134407528621
-2.97425924144,25.0431412205,-51.4635747626,0.0484765468675
-2.19204575797,14.7803224492,-24.1509359728,0.046237475814
-2.0428792469,7.25374201996,-1.18337851681,0.0965111361314
-2.75881542683,19.6100743752,-37.057778295,0.0610955728328
-3.53232140955,29.7172854768,-62.6847547264,0.0274430476719
-1.34818717809,7.97351917765,-13.7497239787,0.0832896173673
-2.70402012781,21.7910534925,-45.3358911281,0.0359778465884
-2.41610087175,18.284409018,-33.9551090267,0.0209454249401
-4.29005663571,35.8587045527,-71.873512376,0.0599710574158
-2.27227341044,14.1718645444,-26.7252746088,0.144705964179
-3.15170478886,26.9945626628,-59.2603050493,0.101764422186
-2.3233287297,21.1999872515,-47.0909472351,0.0174679953338
-2.02963121589,18.7254416733,-40.0026387705,-0.0541781780958
-2.53417374368,18.2297704897,-35.2792483605,0.0969257696764
-3.82390376358,35.5707906393,-80.1493846561,0.00828229284272
-3.84698043466,34.6375954013,-76.116439239,0.0544478500399
-3.16338640303,23.3303646267,-43.3461526845,0.0736991371104
-4.13309025249,33.5747154026,-67.3200077619,0.0787498369361
-3.01877630747,18.9336024424,-33.3142905078,0.206978252502
-2.66475774675,18.1391087807,-32.4367596234,0.11430541709
-3.13874977982,27.441768848,-52.8762647617,-0.0134789716568
-3.99668009225,36.1580161264,-81.6549879413,0.0139663403033
-1.64219498979,10.1236037608,-13.0200272459,-0.01227434949
-2.69961225856,23.0773373348,-50.4181455851,0.051027572679
-4.90388455781,42.9996729093,-91.2566662424,0.110270828918
-3.9239977097,30.4374647784,-67.4710556236,0.162394039597
-3.70966971478,30.4468070097,-59.5164876956,0.0269809924304
-4.67610334467,37.6971447148,-80.2419052933,0.260914540094
-2.40338616674,16.6384995593,-25.0074926081,-0.0120735394869
-2.75596824334,20.1728148041,-36.502236928,0.0515826013096
-2.83885301057,22.4458113521,-44.7104743787,0.0437355440241
-1.80190060267,10.083862698,-16.7175832871,0.153968148524
-3.05082191447,20.9417288389,-42.2961852907,0.233383548423
-3.53454955012,30.8803007824,-64.1539386596,-0.0404203550162
-1.91361204752,12.4231157701,-23.1089742956,0.0897346303781
-3.97903883708,30.7493932893,-60.9382739116,0.227553231887
-3.59988246094,28.661269287,-58.2206998575,0.0458337857807
-3.4832202048,26.6605510373,-50.7413647155,0.156153275336
-3.71275454999,32.7017422955,-76.4026883678,0.193220209533
-4.26268871491,30.0183209007,-57.6737724474,0.312662234497
-3.29489371461,26.1090406416,-55.1001064502,0.129511604959
-3.46725884237,25.4874484238,-49.101626243,0.0436759020429
-4.97354339846,43.5463861095,-100.130776381,0.142109039358
-3.56976923182,25.3642708471,-44.0204003713,0.0760944814087
-2.85326859256,19.8180839169,-39.4783175802,0.106717954327
-2.6980091785,17.8078820124,-28.7938664512,0.100083889962
-4.47085571326,39.9373832722,-87.6431037149,0.0462000841002
-3.75022914223,31.4499308466,-71.5403701927,0.13142750937
-2.40181281494,18.9047955685,-37.8850330418,0.0198988451478
-3.95237270642,37.2171178572,-84.0224354805,0.0171218670461
-4.10451708451,33.6037840834,-68.9876987898,0.0686873405636
-2.96146888612,22.4639418943,-44.5083101145,0.167713132911
-3.03914253289,26.3353123035,-55.0173814595,-0.0152605300672
-2.72562154783,20.9371278101,-36.085528264,0.0607125056049
-3.49955581757,24.2393675521,-47.5646821778,0.145665238314
-1.92326671379,14.0691507967,-27.6377668963,0.0303118214124
-3.02014127096,26.9200946187,-57.6578331467,0.00719523693149
-3.71282276434,31.3495625614,-66.0084383175,0.121510205074
-1.68820464268,12.0441522732,-21.5276920376,0.0281095452221
-2.84025258957,22.9271798182,-45.9843076884,0.0923586552738
-2.69257877514,20.6905420487,-38.7620759167,-0.00724516625168
-3.93538620602,29.5195929997,-61.7352516654,0.207386037427
-2.09291368765,9.63073528713,-6.25253355073,0.0655022758313
-2.02567446375,11.0444476183,-12.7202149781,0.100508546225
-3.65214998104,30.9009109978,-69.1852072184,0.125095212186
-3.6600260281,29.9668765777,-58.1879123493,0.0616287146213
-3.6969375735,26.4554100394,-49.1889338043,0.125822323113
-2.92772875227,24.9767711403,-56.5854441702,0.128182698529
-3.82257798582,30.5542203143,-59.9027211233,0.114342035467
-3.87116743863,32.1320738539,-68.2520569792,0.0541249082661
-4.09876035093,34.1865287227,-71.2258337501,0.104670698089
-3.55435216385,26.5675471382,-48.5768819496,0.149219178593
-3.09114177804,20.7095574367,-35.8994470469,0.0728730400482
-2.86064599933,22.046708134,-43.5218644496,0.027817839436
-1.52557618671,8.19927983339,-7.55307644632,0.0090947812131
-2.21282691452,17.5646915926,-38.6401806255,0.049780102614
-2.65003879792,16.6486942416,-23.9527380855,0.11394333498
-2.0603078782,9.40962584185,-7.07143593695,0.144307857708
-5.22083239396,44.991878321,-96.145463197,0.18249650561
-2.55827129278,15.4281244881,-21.4271381931,0.0998106360574
-3.21996352333,26.3294461853,-53.0332981773,0.0291589917831
-3.22723010418,28.0225017924,-58.7584212725,0.0613988667988
-2.96009624588,23.2963182811,-47.9953276842,0.0923738715759
-2.83542854936,20.0858505881,-38.9697959343,0.110629495886
-2.9885737946,25.150650331,-49.9904472113,-0.0796746146886
-2.72287582055,20.7831646972,-45.358287964,0.100194022825
-2.20446647436,16.3807842615,-27.6997301029,0.0474286677176
-2.85374887859,20.9820988319,-40.3675681598,0.144359129953
-2.78704475578,20.7100645579,-39.1617896712,0.0329873758687
-1.62070472502,7.19088760725,-2.13425146596,0.0300459723608
-1.94048934196,9.13317910738,-7.81347012889,0.0721097443658
-1.97810282805,16.4502367963,-35.3987071428,0.00384092879892
-3.01322563587,23.667019837,-44.319762639,0.0151352788497
-4.00176846078,36.9985584454,-83.7025974454,0.0579263160513
-3.39219666307,26.2953315788,-45.1268695462,0.044056811748
-2.96279704242,24.6991458921,-53.8948775265,0.109214690705
-3.00187407797,23.615636783,-49.1845893481,0.0864511016464
-3.78478723958,32.8507468429,-70.1226695001,0.0794704821545
-2.94566680431,20.6646157365,-39.4547036808,0.0866827677029
-2.83682070229,20.3493518975,-34.6903780486,0.0661610260512
-3.87914311323,33.2662915654,-67.3502426226,-0.00894539921532
-3.3818007811,28.0007492008,-59.4548841308,0.0856796759286
-2.7302022309,20.4998916104,-37.0097548723,0.0598444183674
-3.87958833109,32.2402907709,-67.9430660068,0.0686913169664
-2.8792264414,18.8573325601,-33.4738609213,0.150465386832
-4.1399541195,34.0248699177,-69.4666968738,0.138704252495
-1.760953564,10.7047757588,-21.5533654324,0.116441873999
-3.89411217412,32.3359029797,-68.6435010196,0.0972248498633
-3.55001174406,26.7582431514,-57.4852613592,0.145695919243
-2.59073805126,19.7470785125,-37.0767822911,0.0196392033335
-2.27824984451,18.0634216947,-41.2127296841,0.11075322012
-2.33362934126,15.6421741072,-27.1075307766,0.0530379936149
-4.63922063031,42.8840078056,-93.5067658373,-0.000851051558643
-2.33842854415,12.6240452179,-10.9903091542,0.0831587749507
-3.26002269409,25.3089035001,-48.4019050647,0.105082297589
-2.42221559795,17.9633293076,-29.8818720842,0.0389711341316
-2.52679002829,18.393386535,-33.9927015337,0.0765125556993
-3.55408743,28.103206312,-56.2911973898,0.131750304398
-2.99533937146,22.5725884252,-45.699042509,0.193892602179
-1.97327698736,13.1637496946,-18.7677362716,0.0176379351396
-2.87726407707,17.9918428243,-29.2273297357,0.173358449186
-2.62082066509,17.2826996563,-28.989751362,0.0566014615036
-2.86722872637,21.3450994642,-46.3101284614,0.0989525565642
-2.56825817204,16.678378935,-30.2311407248,0.163167406102
-3.744981679,31.4326328979,-68.3464605347,0.078787308477
-3.40639461182,22.8854993921,-38.5228500721,0.14575609329
-4.19702350964,33.8567528518,-71.0491339166,0.107342828637
-4.50672533246,39.596923153,-87.2915339421,0.110362658116
-2.69540334324,24.6320918698,-60.5520585537,0.0975119931627
-3.54768385091,26.5396895934,-51.1048088522,0.142015976586
-3.84120472003,32.1735187738,-68.0889557721,0.107193868081
-4.93922800779,42.7878302541,-92.3399965192,0.190555925377
-1.70642769543,8.82970187795,-8.03413884983,0.0814408845732
-2.30614787007,20.6146533025,-47.5402029505,0.000312817018216
-2.89500661497,20.5301263405,-38.7339195242,0.149191909343
-3.17041518333,22.6770107966,-38.8277129735,0.0740260655342
-1.59830725052,12.4104485513,-24.5136420073,0.0426530091649
-1.02017551226,4.08875163549,-1.48163212629,0.0599466313567
-3.0276984553,24.4647035029,-49.9409734386,0.0332363924126
-2.20144014188,16.493232818,-25.259532722,-0.0815099179589
-3.61051203717,27.2671360187,-52.2014983461,0.0650088145559
-1.58964869403,4.93493810716,3.30857256625,0.0889035478776
-2.36313719859,18.8271311559,-39.7176570145,0.140642309906
-2.42009288723,16.5636306011,-29.7888613774,0.0602800275565
-2.74849992003,18.3755708948,-28.2802515748,0.141754233933
-3.47344839999,30.0813355067,-62.7768290681,0.0440817993441
-3.16658058446,25.868258124,-54.7713007243,0.0777532539318
-1.50746446555,2.85445592278,12.7682465105,0.130679340066
-2.64102098257,19.4404541462,-40.4685632603,0.100650138044
-2.87571378067,20.0694915921,-32.3257896523,0.0519049979466
-2.15825823823,15.0418367609,-24.1540961295,0.00400770096064
-3.8793632691,31.7866692122,-68.6004634508,0.16361265946
-2.29591589759,17.4771885424,-33.8062053517,0.0622618793031
-3.56507037533,30.5538592542,-63.1993042319,0.0808144907991
-2.82672000287,18.1694978357,-28.2106097251,0.0435145565028
-2.96624142304,25.4471399083,-58.1600249057,0.0504984886912
-4.09729561639,35.293389346,-81.0368864221,0.182753778625
-1.66618884489,8.36654131343,-9.04440980755,0.0205373322891
-2.79193082823,20.5172388323,-44.4882892824,0.118214561677
-3.46515804355,28.9941191193,-59.2328462355,0.0753350956698
-2.70686090486,21.7259226131,-48.3533750428,0.0631839783597
-1.90257893042,9.86088555972,-7.9198797567,0.0388254340456
-1.61536367166,7.93999971541,-12.174031589,0.13889255157
-2.90716008079,22.2321073218,-42.4907889722,0.0762348278589
-2.46031533265,15.9407945667,-21.6784434801,-0.00568641120224
-3.92290964864,29.0056458992,-51.1758031292,0.109337890912
-3.84016668841,28.9551528311,-56.389290126,0.0719670211042
-2.52746568116,16.6724741635,-25.5756051755,0.0448568965425
-2.65334312085,17.8494028278,-34.0131885097,0.142496961046
-2.70218215619,20.1766587462,-39.1255114502,0.127243272594
-2.33659350795,13.1585649991,-19.8997526971,0.142705318448
-3.13704463638,23.6733151131,-48.9051858971,0.153788233952
-3.0820549074,23.8953195976,-46.9204077356,0.0228312548654
-3.46330663048,21.1202214069,-27.6674682838,0.0809277475762
-3.90765550727,32.4556859528,-64.6367945728,0.0257854662658
-2.72473090042,17.9297056445,-27.7096963567,0.118234088457
-2.51795559486,16.5552066214,-25.3248095812,0.0277770293953
-0.467266305012,-0.447606535596,9.92379827982,-0.00873918422869
-3.55562348043,29.831459204,-63.9515097653,0.140978872957
-2.65134693204,20.2186696438,-41.3928129684,0.0962027302977
-3.11910416067,26.9516916764,-62.7540979792,0.0768638090187
-2.84483562285,22.0288698205,-43.0963247906,0.0320811636012
-1.67524404087,10.5309196684,-21.8035315488,0.170145620517
-2.52122136007,17.9775870302,-29.6102325447,0.0351259450528
-2.92909842904,22.5384247012,-51.8265363737,0.113891280489
-2.75992099032,16.724141116,-25.907595477,0.142371738396
-2.66883073057,18.9756304409,-28.4324558958,0.045810378853
-3.51340068348,26.4474509199,-53.206145742,0.145464921238
-0.977153696602,1.24273907985,10.444033574,0.0680902658767
-3.57845677264,27.9181198743,-55.3663199377,0.0539479368925
-5.6191927984,50.8878759286,-111.791167886,0.0493908798198
-2.57276070402,15.4520965806,-27.6794442314,0.178855354277
-2.96105398628,19.2844328894,-30.2709005569,0.122884451325
-2.67656630271,18.0614979863,-28.2856274367,0.135863840125
-3.57842195806,29.4843134786,-64.0515996802,0.0846872747602
-2.46550226032,14.0329672439,-15.006825393,0.0502688921749
-2.72672518305,20.5870139987,-45.496983019,0.149586803115
-1.87138606183,11.4244261715,-18.2095760982,0.0715552472077
-3.65232634826,28.5344823982,-53.6941081665,0.0541633885488
-2.8392674176,20.0049648737,-34.1337471329,0.0849628863539
-3.55073239167,28.7314185157,-57.0316408424,0.00304938244118
-2.51899245032,15.5451861485,-23.5081992123,0.0779755021341
-3.01931478513,23.7942334569,-48.3467310299,0.123386182017
-2.41366026844,18.2415069162,-34.5969442137,-0.00805663026525
-2.72192903316,22.694905766,-47.2075382018,0.0319488578484
-1.8144959624,9.6684358538,-10.0651653268,0.0451925945586
-3.74622216358,29.0597200524,-48.5062765095,0.00595144140866
-2.88456835537,21.6501691015,-38.9528509175,0.0865505524505
-2.67025289876,14.3420382688,-17.4075904181,0.135615011946
-3.68843551091,31.5561342217,-65.884914904,0.0995188767655
-4.23033735973,35.8936806625,-76.4467763578,0.0468212090271
-2.50826996284,21.5058590846,-46.523386325,0.0947747584318
-3.94096848183,30.5369629037,-57.1706473255,0.0533264848935
-2.88105570094,22.9872356303,-54.1815536918,0.123187202054
-3.47738146203,25.2042232052,-46.8403618834,0.156114445507
-1.9721871873,12.5370175459,-21.72161118,0.0476482008182
-3.3704168192,30.1122792035,-69.3961189345,0.0896245060455
-1.38281907689,2.97379301214,6.14822250164,0.111198201976
-1.94395955798,8.8569344662,-5.95854412816,0.149927674034
-2.64395879982,16.864233052,-25.3105685788,0.0904004929778
-2.12557142854,15.3459157067,-25.4515144152,-0.0179015644841
-3.37061340703,31.6158522966,-66.6838479512,-0.11198750926
-2.7239985687,19.0055278084,-30.0449775773,-0.0188243752935
-3.84688028201,29.0968962887,-55.4090910077,0.113353475103
-1.76119736393,13.1289684298,-21.4208254032,-0.0461547381849
-2.55575356075,22.0813532377,-47.7805599054,0.0792370698024
-4.02856512948,35.0422625861,-76.1090036515,0.0565425637227
-2.19453809537,14.5491479862,-23.2698189909,0.109519328621
-4.1217879104,34.8648312504,-73.6544472852,0.0782666343596
-3.67949920279,29.2081392809,-55.9088364347,0.068509200159
-2.58530986527,18.3385404241,-32.2485064877,0.0688101788274
-3.26365150114,23.1716485206,-37.8721795105,0.113954745147
-2.01141210965,10.2266800412,-8.98303245828,0.110300307177
-2.35972408729,16.5607252063,-34.0569899692,0.114095250736
