wavelength,flux,best_fit
3800.13604465371,0.9740113105207551,1.0177773374708088
3801.4679720044924,0.23491726362489357,0.34877878861161615
3802.799899355275,-0.3452855630899865,0.11025386331696402
3804.1318267060574,-0.3491192527599235,0.11019920388235618
3805.4637540568397,0.3245324753186013,0.30677245341389
3806.7956814076224,0.2778683674256322,0.46865219082530685
3808.1276087584047,0.7380988316011335,0.7208203745929709
3809.459536109187,1.0455886200673707,0.9371437767480668
3810.7914634599697,0.7350035402011821,0.956069316053566
3812.123390810752,0.3190967671400435,0.7634539910839101
3813.4553181615343,0.36628926299601416,0.47016169541544467
3814.787245512317,-0.25554161500340905,0.21113517903899506
3816.1191728630993,0.1185032406745528,0.10981578470450673
3817.4511002138815,-0.32612657927415734,0.10980008367698853
3818.7830275646643,-1.1146835760577154,0.1097940897849177
3820.1149549154466,-0.449549630140573,0.11464721591138735
3821.446882266229,-0.3550943854160655,0.10981318105579893
3822.7788096170116,-0.15885815676668555,0.1098382499956953
3824.110736967794,-0.11930023019878823,0.10987302250533959
3825.442664318576,-0.3594062866850913,0.10991660693028905
3826.774591669359,-1.2979627986034847,0.10996786486700891
3828.106519020141,-0.587018909013804,0.11155953443531397
3829.4384463709234,-0.020543159079357137,0.25597913132956
3830.770373721706,1.0204686010382038,0.3740763680296891
3832.1023010724884,-0.011458410477825262,0.4275676916866128
3833.4342284232707,0.24642403292951834,0.40750120820109725
3834.766155774053,-0.3353919914579826,0.3357675091872881
3836.0980831248357,0.2976493505108257,0.2535291735711288
3837.430010475618,0.6187021023346492,0.20317891246574676
3838.7619378264003,-0.03216290947956796,0.21195702742257394
3840.093865177183,0.11836527394815505,0.2833072244022634
3841.4257925279653,0.03354872698450039,0.39802649989357225
3842.7577198787476,-0.02590837720580919,0.5232563854200092
3844.0896472295303,0.3244965702733197,0.6248729016612089
3845.4215745803126,0.7727243792237236,0.6784418498210075
3846.753501931095,0.7793520281660904,0.6752969386468866
3848.0854292818776,0.5721655924789459,0.6225969469637744
3849.41735663266,0.21587574051879682,0.5384401439535861
3850.749283983442,0.6109767999216354,0.44452865924789525
3852.081211334225,-0.028241994722145197,0.3591878427924562
3853.413138685007,-0.46153404612459326,0.2928885074144619
3854.7450660357895,-0.0951190168222511,0.24720781819387555
3856.076993386572,0.3968221400543254,0.21689562407116464
3857.4089207373545,-0.2883717059703893,0.19379412499884904
3858.7408480881368,0.05412882584890327,0.17100190142241745
3860.0727754389195,-0.02531467147031301,0.14587593244953678
3861.404702789702,0.08901232743287513,0.12105894650169455
3862.736630140484,-0.166793283901111,0.11133694148386702
3864.068557491267,-0.37799402741955096,0.11142447074513437
3865.400484842049,-0.6410885119775135,0.1231924175659555
3866.7324121928314,-0.08087662524978141,0.17126770653621737
3868.064339543614,-0.09166197243959454,0.24395855818122675
3869.3962668943964,0.14727193747169526,0.33398196984681827
3870.7281942451787,0.08152378491234122,0.43026621363102946
3872.0601215959614,0.3240125448276654,0.5203977831756686
3873.3920489467437,0.06185908443845701,0.5933305612666941
3874.723976297526,0.16039921150045222,0.6416727670084713
3876.0559036483087,0.9904453063622674,0.6630309044649498
3877.387830999091,0.5856866864886536,0.660162006271614
3878.7197583498732,0.6326414072289196,0.6399876763962568
3880.051685700656,-0.06676618624463912,0.6117814478606354
3881.3836130514383,-0.15352000368605875,0.5850006328646007
3882.7155404022205,0.16598847634270283,0.5672703432027527
3884.0474677530033,-0.1894852285028161,0.5629465764917841
3885.3793951037856,0.6913117046428153,0.572518304011485
3886.711322454568,0.581204846595079,0.5929015935551011
3888.0432498053506,0.7231084127521036,0.6184813567399228
3889.375177156133,0.15967608948137332,0.6426098324327145
3890.707104506915,0.42652677177609266,0.6592010922442084
3892.039031857698,0.4589548272969148,0.6640740422590548
3893.37095920848,0.4148945562387191,0.6557807364354005
3894.7028865592624,0.36421361398950464,0.6357870729483539
3896.034813910045,0.3135326717402728,0.6080175066132201
3897.3667412608274,0.2628517294910583,0.5779036327417644
3898.6986686116097,0.2121707872418437,0.5511647371130217
3900.0305959623925,0.16148984499261188,0.5325837172269547
3901.3625233131747,0.007144520634532842,0.5250229211121616
3902.694450663957,0.24695025276493318,0.5288605039019222
3904.0263780147397,0.7458564362767154,0.5419352162204636
3905.358305365522,0.4459123707051736,0.5599858602651029
3906.6902327163043,0.2627285259043737,0.5774802624301013
3908.0221600670866,0.37711733028423683,0.5886630777688691
3909.3540874178693,0.5479901191402791,0.588621649683813
3910.6860147686516,0.004498259468282466,0.5741770565442746
3912.017942119434,0.5699998387849855,0.5444490913648413
3913.3498694702166,0.31488851301777304,0.5010093906746149
3914.681796820999,0.41856576195260947,0.44761300146406724
3916.013724171781,-0.0024017914687903884,0.3895713065947877
3917.345651522564,-0.11499034731118422,0.3328861580291165
3918.677578873346,0.29565300529662664,0.28329785872786173
3920.0095062241285,0.3295512188423143,0.2454048184527361
