wavelength,flux,best_fit,gas_bestfit
4350.969349276636,0.22936810663343046,0.23400766771376127,9.069528540629095e-09
4351.955184796266,0.18795138858223692,0.1922387827116454,-9.034928495481716e-09
4352.941020315895,0.43097418027387213,0.4458098803796494,9.00041392301976e-09
4353.926855835525,0.5705993183601712,0.5472068510894441,-8.965980845862077e-09
4354.9126913551545,0.44140645213343016,0.47781004826343565,8.93162844715189e-09
4355.898526874784,0.4173947804682865,0.4272930938379841,-8.897351664102049e-09
4356.884362394413,0.45748018826301107,0.41359138059197853,8.863148132623223e-09
4357.870197914042,0.34464450517519984,0.38640805011727986,-8.82901495371814e-09
4358.856033433673,0.36285770355135266,0.33522832125845253,8.794947945494171e-09
4359.841868953302,0.21340211204879883,0.29095695902085494,-8.760944044888612e-09
4360.827704472931,0.2843633280535099,0.28300876139302333,8.72699991761556e-09
4361.81353999256,0.4498026389401742,0.31179723920547264,-8.693112063719526e-09
4362.79937551219,0.3253455532277303,0.3526473683548701,8.65927513040539e-09
4363.78521103182,0.22599300273001044,0.37734576417841026,-8.625487761820411e-09
4364.771046551449,0.34900336443314633,0.3731505821652557,8.591743791761117e-09
4365.7568820710785,0.5381545850132046,0.3477535228791555,-8.558039566576461e-09
4366.742717590708,0.2875778322666111,0.3208421683914009,8.524371912967097e-09
4367.728553110338,0.17118078747127896,0.3104973416910539,-8.490734088746088e-09
4368.714388629967,0.4952656215268211,0.3232823770143233,8.45712382279231e-09
4369.700224149597,0.299973888877719,0.3525765592442075,-8.423534151338849e-09
4370.686059669226,0.18903385271313985,0.384262573604814,8.389961641851116e-09
4371.671895188855,0.5224046353523164,0.4053473745520958,-8.356399784665665e-09
4372.657730708485,0.6440330509125229,0.4106339512016276,8.322843912922233e-09
4373.643566228115,0.16377531187257544,0.40452153359837445,-8.289287766751993e-09
4374.629401747744,0.4587846236835291,0.39785962377632456,8.255725293272082e-09
4375.615237267373,0.3869867778223475,0.4020268517876631,-8.22215079592245e-09
4376.6010727870025,0.36879360134893263,0.4232460646755558,8.188556786822258e-09
4377.586908306633,0.5138604252249165,0.45956094999945013,-8.154937076971137e-09
4378.572743826262,0.560884555500518,0.5014506091758606,8.121283754638985e-09
4379.558579345891,0.5339829289131044,0.535486712625661,-8.087589696630946e-09
4380.544414865521,0.5166608510471951,0.5493629788035264,8.053846598895298e-09
4381.53025038515,0.48166913827622804,0.5363326051686877,-8.020045722421903e-09
4382.51608590478,0.472321149030311,0.49753779287193656,7.986178381411622e-09
4383.501921424409,0.42279305890289137,0.44161157664875184,-7.952234971105348e-09
4384.487756944039,0.3020087706309085,0.381907047442396,7.918205692502044e-09
4385.473592463668,0.3640641828638325,0.3324277043461108,-7.884079255516538e-09
4386.459427983298,0.5430972258043636,0.30381799572319407,7.849844645077814e-09
4387.445263502927,0.47550257094478576,0.30060048068684025,-7.815490721753647e-09
4388.431099022557,0.1474359634886277,0.3203468947049367,7.781002960174226e-09
4389.416934542186,0.08529214019381126,0.3548355473104826,-7.746368967449542e-09
4390.402770061815,0.4298784907467535,0.39268688814984304,7.711574133261268e-09
4391.3886055814455,0.35040009967226593,0.42262128856112047,-7.676602569772156e-09
4392.374441101075,0.416847890094204,0.43641697932177154,7.641437263765386e-09
4393.360276620704,0.7014120363841946,0.43082884048456715,-7.606061360733892e-09
4394.346112140333,0.37696571746905777,0.40808114723410316,7.57045493178739e-09
4395.331947659963,0.6171413620044273,0.3749471182701031,-7.534597330581752e-09
4396.317783179593,0.17739106697240034,0.3407757556360772,7.49846655304488e-09
4397.303618699222,0.3401353131517081,0.31503899572891025,-7.46203886018269e-09
4398.2894542188515,0.3060557223437332,0.30502595671098315,7.42528729773449e-09
4399.275289738481,0.22938205760484584,0.3142094963798049,-7.3881849362879866e-09
4400.26112525811,0.14057066033757004,0.3416045180688576,7.350700225878905e-09
4401.24696077774,0.28294082693416256,0.38218034457903605,-7.3127999131633575e-09
4402.2327962973695,0.5054305211968438,0.4281506721644154,7.274448788489084e-09
4403.218631816999,0.5771599356413025,0.4707868847313129,-7.2356051586030995e-09
4404.204467336628,0.6838743238492305,0.5023214780061012,7.196227438107877e-09
4405.190302856257,0.6863998740231588,0.5175268242137342,-7.156266551413879e-09
4406.176138375888,0.5209634152482381,0.5146623318397868,7.115670036990243e-09
4407.161973895517,0.5684825560087544,0.495641075045822,-7.074379726930892e-09
4408.147809415146,0.2679313350407677,0.46544339065425544,7.0323314005769745e-09
4409.1336449347755,0.22691235610838992,0.430954784152899,-6.989452211372951e-09
4410.119480454405,0.3287633994003028,0.39950766545777183,6.945663194565419e-09
4411.105315974035,0.22167078372049762,0.37743910930773594,-6.900874472075137e-09
4412.091151493664,0.5526946463129712,0.3689476318068123,6.8549841925207875e-09
4413.076987013294,0.26361344808015036,0.3754468781079907,-6.807880663976299e-09
4414.062822532923,0.7383717515076965,0.3955019451847055,6.75943356013994e-09
4415.048658052553,0.6670667353993702,0.42531264103984956,-6.7094963187606855e-09
4416.034493572182,0.42044432367370516,0.4596076224793014,6.6579026172891935e-09
4417.020329091812,0.4478431090347214,0.49274465781466836,-6.60445730907784e-09
4418.006164611441,0.4186146421877687,0.5197916354011971,6.548938796713665e-09
4418.99200013107,0.35690885326735183,0.5373837382470761,-6.491086211748622e-09
4419.9778356507,0.4489228997670553,0.544213050155483,6.43059347718885e-09
4420.96367117033,0.5039513015835333,0.5410863553319519,-6.367100938927886e-09
