wavelength,flux,best_fit
4350.390417194,0.4780012091580813,0.3542941050159743
4351.376582051752,0.4118666230721503,0.35198463721909135
4352.362746909504,0.3554188020071873,0.35078857373754435
4353.348911767255,0.31674820968467315,0.35052943309503276
4354.335076625007,0.28896340446507796,0.3510479196720899
4355.3212414827585,0.36170371294571874,0.3522013063224893
4356.30740634051,0.40069368319722354,0.3538630987571401
4357.293571198262,0.3770685948368833,0.3559228942229028
4358.2797360560135,0.26205571526594074,0.35828633115370606
4359.265900913765,0.19006283791908635,0.36087501900427216
4360.252065771518,0.2711133208291746,0.363626338246868
4361.238230629269,0.3184290540496052,0.3664930092285704
4362.224395487021,0.23278554746528238,0.369442344756619
4363.210560344773,0.21978355821428786,0.37245512412809495
4364.196725202524,0.31769261442516006,0.3755240547220656
4365.182890060276,0.37319705520984786,0.3786518197102472
4366.1690549180275,0.4739016261221116,0.3818487450123281
4367.155219775779,0.5369010333804024,0.38513015309607823
4368.141384633531,0.42876597434087016,0.38851350316686417
4369.1275494912825,0.28983194856362643,0.39201544423640927
4370.113714349034,0.2870158898533563,0.39564892720179023
4371.099879206786,0.31466910387803204,0.39942053247564085
4372.086044064537,0.46588677715339544,0.4033281695366056
4373.072208922289,0.5746304826981686,0.40735929340220683
4374.058373780041,0.48213158489115504,0.411489760691535
4375.044538637792,0.41982874360562755,0.41568341573986595
4376.030703495544,0.4681030933694877,0.4198924570691085
4377.016868353296,0.40732997971188567,0.4240585890182802
4378.003033211047,0.4165395622314309,0.42811491560775483
4378.989198068799,0.49261238932979734,0.43198848711679383
4379.9753629265515,0.5343248816985856,0.43560336774840164
4380.961527784303,0.5539168978605561,0.43888405820502896
4381.947692642055,0.5144112278001174,0.4417590825343062
4382.933857499806,0.5002389505287892,0.4441645360196411
4383.920022357558,0.5327940926107908,0.4460473911038307
4384.90618721531,0.43178628985384093,0.4473683713227179
4385.892352073061,0.35897275356402525,0.4481042280438559
4386.878516930813,0.4066403833684092,0.448249289672052
4387.864681788565,0.4197571179931134,0.4478161954421619
4388.850846646316,0.4242783482108635,0.44683577304043665
4389.837011504068,0.34663518711910873,0.445356067913925
4390.82317636182,0.36509516933789016,0.44344057908593737
4391.809341219571,0.39530639916993227,0.44116579867761674
4392.795506077323,0.46874332069397756,0.4386181876656654
4393.7816709350745,0.39126145123779493,0.4358907468048042
4394.767835792826,0.4307114564523822,0.4330793579264874
4395.754000650578,0.3890912391121679,0.4302790765428582
4396.7401655083295,0.3393472067754106,0.42758055210122076
4397.726330366081,0.36415243046716533,0.4250667382550524
4398.712495223834,0.37967577783444845,0.4228100335748944
4399.698660081585,0.35392532990889564,0.42086996503065244
4400.684824939337,0.33151159414274267,0.4192914943742104
4401.670989797089,0.41036725346832376,0.41810399334145376
4402.65715465484,0.4789819534802009,0.41732089939967076
4403.643319512592,0.38331347449189274,0.41694003141178804
4404.629484370344,0.3137937073340335,0.41694451560164575
4405.615649228095,0.44448905659735255,0.41730424776213326
4406.601814085847,0.5494696109704273,0.41797779855290274
4407.5879789435985,0.5285117084451234,0.41891465541968176
4408.57414380135,0.47572775944848666,0.4200576872270294
4409.560308659102,0.43051029558022524,0.4213457159329004
4410.546473516853,0.5008328323435223,0.42271608311340747
4411.532638374605,0.5245791624193787,0.42410710725942524
4412.518803232357,0.42145648423868337,0.42546033978059133
4413.504968090108,0.28012613967125194,0.4267225427584724
4414.49113294786,0.35677276057629675,0.42784732884219584
4415.477297805612,0.45277544998034713,0.42879642241825794
4416.463462663363,0.40919612033945035,0.4295405204614615
4417.449627521115,0.40480027361940574,0.43005975045920897
4418.4357923788675,0.3732429425749383,0.43034374070719594
4419.421957236619,0.29839436770814504,0.4303913343644856
4420.408122094371,0.28692355553960824,0.4302099922671374
4421.3942869521225,0.37660051081400514,0.4298149400680562
4422.380451809874,0.48090779756367197,0.42922812236148145
4423.366616667626,0.43834966085994564,0.42847702978914654
4424.352781525377,0.2957139390582929,0.42759346462766457
4425.338946383129,0.25399785600716684,0.42661230615290946
4426.325111240881,0.315773093626401,0.42557032952199675
4427.311276098632,0.3776514993730102,0.4245051215831143
4428.297440956384,0.3274662383385827,0.4234541246922111
4429.283605814136,0.39557768562657386,0.4224538262135264
4430.269770671887,0.5078070759116547,0.4215390979328554
4431.255935529639,0.4544233145721567,0.42074267716223585
4432.242100387391,0.4212629386198861,0.4200947708410358
4433.228265245142,0.3324975388607827,0.4196227562692591
4434.214430102894,0.4066381080350122,0.4193509478434245
4435.2005949606455,0.4060280969754477,0.4193003986118906
4436.186759818397,0.46765314823133514,0.41948870860335463
4437.17292467615,0.5862003114331654,0.41992981834816456
4438.159089533901,0.4886866354790281,0.4206337751278425
4439.145254391653,0.31600199066378865,0.4216064703101483
4440.131419249405,0.2995004561293554,0.4228493575279809
4441.117584107156,0.47840393337428283,0.42435917223201175
4442.103748964908,0.5880795576136344,0.4261276821132684
4443.08991382266,0.5337601977638977,0.42814150402414897
4444.076078680411,0.482953704700698,0.43038202554680327
4445.062243538163,0.5053805723921697,0.43282546782222264
4446.0484083959145,0.5084094094039989,0.4354431206031101
4447.034573253666,0.47503618003796805,0.4382017710713487
4448.020738111418,0.4733899222222314,0.44106433548739643
4449.0069029691695,0.3840277141262136,0.4439906882522592
4449.993067826921,0.2874631404289105,0.44693866772522467
4450.979232684673,0.4352103262750859,0.44986522352230984
4451.965397542424,0.47451886622822176,0.4527276573701057
4452.951562400176,0.5041387312717607,0.45548490010576076
4453.937727257928,0.6401283795251319,0.45809876202820143
4454.923892115679,0.5507509686082114,0.46053509309214813
4455.910056973431,0.5415404025689804,0.4627647935525264
4456.8962218311835,0.5399197834408691,0.4647646243348814
4457.882386688935,0.42503445613081625,0.46651777893750607
4458.868551546687,0.4119191637633643,0.4680141940230335
4459.8547164044385,0.42675632786024514,0.46925059273654113
4460.84088126219,0.38814624212160503,0.47023027176414534
4461.827046119942,0.3457382444279882,0.47096265878869215
4462.813210977693,0.3559829408535783,0.4714626800056085
4463.799375835445,0.4457901429561258,0.4717499866803312
4464.785540693197,0.534106656728944,0.4718480946529239
4465.771705550948,0.5799052297192238,0.47178349092836835
4466.7578704087,0.5875898000793573,0.4715847571690262
4467.744035266452,0.491560703095312,0.4712817515828623
4468.730200124203,0.47805392008784997,0.47090487929420694
4469.716364981955,0.5115416711327095,0.47048446798512833
4470.702529839707,0.39170284179079673,0.47005025175927695
4471.688694697458,0.4175637665637968,0.46963095319595183
4472.67485955521,0.4935744704592652,0.469253942725363
4473.6610244129615,0.5697231046157476,0.46894494684695054
4474.647189270713,0.44661954503115897,0.4687277730960425
4475.633354128466,0.4505352074787287,0.4686240204177249
4476.619518986217,0.4385687451505272,0.46865274868399637
4477.605683843969,0.5091390005056583,0.46883009002151077
4478.591848701721,0.4745243983256953,0.46916879654857696
4479.578013559472,0.4792607955766784,0.4696777328865076
4480.564178417224,0.3937188907823938,0.4703613360365646
4481.550343274976,0.3195911977286286,0.4712190784344237
4482.536508132727,0.40336595073012504,0.4722449807838728
4483.522672990479,0.40498986556487243,0.4734272283727834
4484.5088378482305,0.3712346241049425,0.4747479470134913
4485.495002705982,0.464255515495065,0.4761831919307122
4486.481167563734,0.525231576389773,0.47770319468920286
4487.4673324214855,0.4871374601123964,0.4792728999276776
4488.453497279237,0.43793461964178937,0.4808528060232216
4489.439662136989,0.4352580468750788,0.48240010304277475
4490.42582699474,0.38028825340370737,0.48387007896557727
4491.411991852492,0.42476556587688524,0.48521774291897896
4492.398156710244,0.564841936015581,0.4863995938769141
4493.384321567995,0.4339150656393523,0.4873754466776875
4494.370486425747,0.39346261680285427,0.4881102158664896
4495.3566512835,0.5253457504214928,0.4885755529540212
4496.342816141251,0.5416264458542407,0.48875123494552497
4497.328980999003,0.4887109245729712,0.488626211640228
4498.3151458567545,0.5134195564627808,0.4881992358646273
4499.301310714506,0.5979684321705182,0.48747902355630346
4500.287475572258,0.4730602797506959,0.4864839180219606
4501.273640430009,0.3682889283584988,0.4852410629080021
4502.259805287761,0.3745191469239793,0.4837851193231135
4503.245970145513,0.4093527498987648,0.482156591906044
4504.232135003264,0.40927397137354543,0.4803998542673603
4505.218299861016,0.38343561650535296,0.47856098421945026
4506.204464718768,0.41155505848530155,0.47668553201136593
4507.190629576519,0.499518796193432,0.4748163493997999
4508.176794434271,0.49787186435620656,0.4729916034268966
4509.162959292023,0.4244224671035622,0.4712430865059729
4510.149124149774,0.5081381121558227,0.46959491474014375
4511.135289007526,0.4946524096706425,0.46806268078336427
4512.1214538652775,0.43257207013647325,0.46665309790983167
4513.107618723029,0.4490755670763059,0.4653641404834167
4514.093783580782,0.5141960752804301,0.4641856550153222
4515.079948438533,0.43712558922974987,0.4631003876818169
4516.066113296285,0.48826567214355737,0.46208535049664223
4517.052278154037,0.5382107278169659,0.46111343082914585
4518.038443011788,0.40581144197374347,0.46015513863371427
4519.02460786954,0.3538693014611502,0.4591803830192783
4520.010772727292,0.35745795731668356,0.45816017444720947
4520.996937585043,0.382669716627799,0.45706816015048746
4521.983102442795,0.432100585291555,0.45588191709742787
4522.969267300547,0.4805233198561833,0.4545839474201293
4523.955432158298,0.4088571596264045,0.45316234394178406
4524.94159701605,0.3820169263117315,0.45161111648600044
4525.9277618738015,0.5293930425139766,0.44993019136938794
4526.913926731553,0.5677729728250115,0.4481251154427962
4527.900091589305,0.3864009486285896,0.4462065111707192
4528.886256447056,0.3387985550252526,0.4441893398287058
4529.872421304808,0.49758138318331985,0.44209203566823274
4530.85858616256,0.5724626038502066,0.43993557494440705
4531.844751020311,0.5600996639184456,0.43774254045064953
4532.830915878063,0.5314000226835617,0.4355362353367146
4533.817080735816,0.6033689945617882,0.4333398903494023
4534.803245593567,0.5577720967992471,0.4311759971563811
4535.789410451319,0.5306020653334111,0.4290657880210381
4536.7755753090705,0.4697979250215156,0.427028869656824
4537.761740166822,0.40630121917552525,0.4250830073637354
4538.747905024574,0.32515753328520747,0.4232440451672652
4539.7340698823255,0.3096310637337574,0.42152593913245356
4540.720234740077,0.374635170884107,0.4199408746693864
4541.706399597829,0.4071886513382429,0.41849943471481543
4542.69256445558,0.3196291860850588,0.4172107842891938
4543.678729313332,0.24130910836912373,0.41608283810769775
4544.664894171084,0.2258108522248885,0.41512238158517567
4545.651059028835,0.232817479065186,0.4143351215305833
4546.637223886587,0.26708636851747974,0.41372565077475776
4547.623388744339,0.3815336218620103,0.4132973204917971
4548.60955360209,0.5107408825420341,0.41305202450709966
4549.595718459842,0.5276682167683113,0.4129899107606756
4550.581883317594,0.5431940717750507,0.4131090455372707
4551.568048175345,0.5788378807860184,0.41340506524463577
4552.554213033098,0.544954163026527,0.4138708575662845
4553.540377890849,0.4598976420341266,0.4144963179404506
4554.526542748601,0.40555228940024834,0.415268227861448
4555.512707606353,0.4364643092421983,0.41617029801320404
4556.498872464104,0.3625440022084627,0.4171834115579873
4557.485037321856,0.31012006689808913,0.4182860911795815
4558.471202179608,0.35490162228475086,0.4194551982416346
4559.457367037359,0.3144446031139529,0.4206668545445041
4560.443531895111,0.4100326609962276,0.4218975578371096
4561.429696752863,0.4517036136793311,0.42312544289339327
4562.415861610614,0.4321776889160137,0.42433162216206116
4563.402026468366,0.38982820128394785,0.4255015253220751
4564.3881913261175,0.32401082215168775,0.42662614698174306
4565.374356183869,0.3265757169410404,0.42770310744862444
4566.360521041621,0.4244841237786439,0.4287374338009758
4567.3466858993725,0.5617821889767323,0.4297419777754169
4568.332850757124,0.6460322985606467,0.43073740309651065
4569.319015614876,0.5652549381655363,0.4317516971249594
4570.305180472627,0.40432206628392353,0.43281918890140103
4571.291345330379,0.3961293667606541,0.4339790861904046
4572.277510188132,0.4813863321216899,0.43527357603999434
4573.263675045883,0.403715763884248,0.43674556453620783
4574.249839903635,0.3383525832708192,0.4384361596878566
4575.2360047613865,0.33755580772582544,0.4403820246868688
4576.222169619138,0.3367590321808317,0.4426127453910719
4577.20833447689,0.335962256635838,0.4451483644080646
4578.1944993346415,0.33516548109084426,0.44799723376138667
4579.180664192393,0.33436870554585046,0.4511543284980929
4580.166829050145,0.3335719300008568,0.45460014504157054
4581.152993907896,0.33277515445586303,0.4583002814656749
4582.139158765648,0.36981821126071307,0.4622057635404414
4583.1253236234,0.3830183936296133,0.46625414217591055
4584.111488481151,0.36269170330000744,0.4703713468815163
4585.097653338903,0.37373037085445043,0.4744742383588274
4586.083818196655,0.445461638534352,0.47847376369445693
4587.069983054406,0.47318878303355544,0.482278582064667
4588.056147912158,0.4413798776510609,0.48579899943114546
4589.04231276991,0.4914594605467506,0.48895102909558613
4590.028477627661,0.5994533270057715,0.4916603824660741
4591.014642485414,0.6533144900715651,0.4938661917638237
4592.000807343165,0.7389704099519778,0.4955242739365847
4592.986972200917,0.7177950071979936,0.4966097624871588
4593.973137058669,0.6477134752109892,0.4971189605017113
4594.95930191642,0.42112668824046295,0.4970703026326809
4595.945466774172,0.4817052143501424,0.49650435450870656
4596.931631631924,0.5868049474886656,0.4954828230385789
4597.917796489675,0.6991874865549494,0.4940865981492175
4598.903961347427,0.7190383452176038,0.4924128933282364
