wavelength,flux,best_fit,gas_bestfit
4350.390417194,0.2797611010014237,0.2951645099719995,-1.7608374460922137e-12
4351.376582051752,0.39345612518067963,0.42760916392018816,1.7789968950855968e-12
4352.362746909504,0.5536638744151211,0.5976255272012579,-1.7973397365219025e-12
4353.348911767255,0.42963306396818823,0.4277756734533361,1.8158677464821014e-12
4354.335076625007,0.2390356547808951,0.2922860189345402,-1.834582630516563e-12
4355.3212414827585,0.27050880966265645,0.31837250049173804,1.8534864251174875e-12
4356.30740634051,0.4526688927015985,0.42397348457842865,-1.872580961087084e-12
4357.293571198262,0.43335189180583644,0.4992554081503366,1.8918679741723874e-12
4358.2797360560135,0.45638613827652474,0.49713879876706646,-1.9113496837915964e-12
4359.265900913765,0.4087132629860663,0.4342785838616184,1.9310277670233782e-12
4360.252065771518,0.31772802732597677,0.3550582958465862,-1.9509042141886473e-12
4361.238230629269,0.2962866473667366,0.2979829190326343,1.9709811599531876e-12
4362.224395487021,0.24695874738290793,0.279838426478819,-1.9912604041964286e-12
4363.210560344773,0.21548839284417287,0.2964400363781794,2.011744039756654e-12
4364.196725202524,0.3463038031883651,0.33213099773538635,-2.0324341225716954e-12
4365.182890060276,0.4315927593918645,0.370302924255243,2.0533326343905497e-12
4366.1690549180275,0.2689552115461788,0.4002950253641367,-2.0744417268296043e-12
4367.155219775779,0.3037941440405093,0.4193996498261705,2.0957633832623536e-12
4368.141384633531,0.5622406138189837,0.4310245575857645,-2.117299828740412e-12
4369.1275494912825,0.4992951816851053,0.44103794707401633,2.1390531435379225e-12
4370.113714349034,0.2829113250604839,0.4542261338924565,-2.161025362293241e-12
4371.099879206786,0.3656964049397126,0.4721043486991032,2.183219088802762e-12
4372.086044064537,0.5507467958254347,0.49248434927652496,-2.2056355061329365e-12
4373.072208922289,0.5623937276611864,0.5105220819742593,2.228279076294743e-12
4374.058373780041,0.4993777005617113,0.5205849500718813,-2.2511467690213687e-12
4375.044538637792,0.4750471908113569,0.5181985380997144,2.2742537393383213e-12
4376.030703495544,0.4833229400400982,0.5014810352016761,-2.297570585822178e-12
4377.016868353296,0.3818728730451253,0.4717412999631114,2.321176123527571e-12
4378.003033211047,0.3048017477515546,0.43320042200730713,-2.344892167260171e-12
4378.989198068799,0.3715390644983492,0.39202235155796683,2.369136700985516e-12
4379.9753629265515,0.3993237588781957,0.35496897172771336,-2.3929776289680185e-12
4380.961527784303,0.3706638725096641,0.32802458161220205,2.4184699338625026e-12
4381.947692642055,0.3198301913743057,0.31528342565482437,-2.441210413398813e-12
4382.933857499806,0.27605943892182216,0.3182926973595961,2.470441209032954e-12
4383.920022357558,0.24976204372674268,0.3359247581954755,-2.4872314106794143e-12
4384.90618721531,0.26121439371396826,0.36474278189348436,2.529490191323171e-12
4385.892352073061,0.43633586203268393,0.3997411536097343,-2.5230669566074674e-12
4386.878516930813,0.4920336141412603,0.4352938162556444,2.6096985432981674e-12
4387.864681788565,0.5114545408812213,0.46613072944555534,-2.5246867468984144e-12
4388.850846646316,0.4474252144729193,0.4881797832007967,2.751060680189151e-12
4389.837011504068,0.3775302470710989,0.4991510245172448,-2.427585550060164e-12
4390.82317636182,0.35960361995418716,0.4987928743134519,3.054680175455054e-12
4391.809341219571,0.5286823607319138,0.48880709961990687,-2.0782432466408948e-12
4392.795506077323,0.45136121697783604,0.4724624108557625,3.746472171083185e-12
4393.7816709350745,0.49413112912663787,0.4539887949833541,-1.1552195178642345e-12
4394.767835792826,0.43553530413652297,0.4378611173553053,5.268183092864371e-12
4395.754000650578,0.4370088629614916,0.42808857912683285,9.26247383376784e-13
4396.7401655083295,0.37043339247298857,0.42761647879852926,8.363440122307254e-12
4397.726330366081,0.35490395425017807,0.4379212548124458,5.0705107692592745e-12
4398.712495223834,0.4197460491658613,0.4588440687646264,1.4077708003283422e-11
4399.698660081585,0.5317789929282716,0.48866864872414695,1.2414988470708762e-11
4400.684824939337,0.5306867198795215,0.5244123696982592,2.3556202472375336e-11
4401.670989797089,0.4781764618473389,0.5622712305580483,2.39914334827147e-11
4402.65715465484,0.5820315847191276,0.5981431889466295,3.7563699906726236e-11
4403.643319512592,0.6517095902232809,0.628151471532957,4.012380043462955e-11
4404.629484370344,0.5939345741493188,0.6490987790447098,5.580996365656089e-11
4405.615649228095,0.6416215808467897,0.6588015914714902,5.976150321889439e-11
4406.601814085847,0.6221430668822825,0.6562767813872488,7.639579619935901e-11
4407.5879789435985,0.6376048027590151,0.6417760388027351,8.01542134181806e-11
4408.57414380135,0.4193868265204194,0.6166834918339426,9.582330116228863e-11
4409.560308659102,0.4630285639346701,0.583305954959805,9.727154539882665e-11
4410.546473516853,0.5054252457302623,0.5445925541427484,1.0984433506682103e-10
4411.532638374605,0.7456318259181738,0.5038215428639734,1.070305016942944e-10
4412.518803232357,0.42451946125316903,0.4642883967289414,1.1494584582525671e-10
4413.504968090108,0.31585793626421166,0.42902265827128233,1.068589630433983e-10
4414.49113294786,0.4709630570939357,0.40055333878176863,1.0977986903666596e-10
4415.477297805612,0.46847537350926377,0.3807353581734816,9.678487213421742e-11
4416.463462663363,0.2766106732619978,0.3706432851769639,9.574719028499424e-11
4417.449627521115,0.35603683168956934,0.37053368645695417,7.942405566664164e-11
4418.4357923788675,0.328966320461674,0.3798734443574574,7.639123891133937e-11
4419.421957236619,0.3574722476506799,0.39742802144233846,5.887395796692833e-11
4420.408122094371,0.4210952760573377,0.4214004809298099,5.595879233314526e-11
4421.3942869521225,0.3746166946116101,0.4496089976308019,3.914963352906802e-11
4422.380451809874,0.387749900760204,0.47968780191073046,3.792242741968977e-11
4423.366616667626,0.4355448190032597,0.5092944088207574,2.297074611847182e-11
4424.352781525377,0.5036955129356088,0.5363051184836743,2.4150905358923385e-11
4425.338946383129,0.6096132464943296,0.5589815674733039,1.136295043252189e-11
4426.325111240881,0.5449439164377241,0.5760937720410129,1.4920848975522854e-11
4427.311276098632,0.562475862908772,0.5869895051471083,4.005923525145742e-12
4428.297440956384,0.5312520969898294,0.5916055349277518,9.496164932774795e-12
4429.283605814136,0.5978515111918663,0.590422498602424,-6.81791354737957e-14
4430.269770671887,0.5716163653395281,0.5843711512537405,6.84582316518647e-12
4431.255935529639,0.5673992791215645,0.5747025987472048,-1.8114988902912257e-12
4432.242100387391,0.5807252635050395,0.5628382743384064,6.20963023138058e-12
4433.228265245142,0.5430704034563903,0.550216504038394,-1.7062959183047888e-12
4434.214430102894,0.5290284081404398,0.538151518289425,7.447722302128337e-12
4435.2005949606455,0.4449695899991435,0.5277179966755059,4.97110994663695e-13
4436.186759818397,0.45973550509873184,0.519670206693663,1.1231502010566254e-11
4437.17292467615,0.5476144349173822,0.5144001597362976,5.905777767900718e-12
4438.159089533901,0.5125636784026841,0.5119346158736341,1.9091980565269935e-11
4439.145254391653,0.48214419966154937,0.5119667808355979,1.6424585628217878e-11
4440.131419249405,0.37766739515095954,0.5139155569638809,3.320570695855857e-11
4441.117584107156,0.48837587938445004,0.5170034350046842,3.433429243385488e-11
4442.103748964908,0.5070062114861936,0.5203435644149181,5.571917762444484e-11
4443.08991382266,0.4851505613054492,0.5230270690608734,6.13419667953164e-11
4444.076078680411,0.5335522405192094,0.5242030364705896,8.754863958583726e-11
4445.062243538163,0.47371285032598814,0.5231454932912407,9.72114640246074e-11
4446.0484083959145,0.5403924386514349,0.5193037840514694,1.2698582796617637e-10
4447.034573253666,0.6274847275239452,0.5123348178836067,1.3854427386705372e-10
4448.020738111418,0.35605448538691065,0.5021174323491812,1.6888537569998233e-10
4449.0069029691695,0.4122595219283778,0.4887505031888385,1.7859849131211672e-10
4449.993067826921,0.41672701845032656,0.47253734666451686,2.052869287715736e-10
4450.979232684673,0.3107235847776008,0.4539594186323428,2.0878572309184088e-10
4451.965397542424,0.3263859569869505,0.4336423778662405,2.2772395451745597e-10
4452.951562400176,0.4147142867417616,0.4123173453100239,2.215824582028973e-10
4453.937727257928,0.5467752646166738,0.3907797802974359,2.3039947627735755e-10
4454.923892115679,0.31103836383458977,0.3698479242581317,2.135504701293254e-10
4455.910056973431,0.26416303685326603,0.35032233975827864,2.126197440146321e-10
4456.8962218311835,0.44039941206994204,0.33294776368963336,1.8681902147280266e-10
4457.882386688935,0.5513799322171518,0.31837833330199694,1.7909660570311374e-10
4458.868551546687,0.37281637545326574,0.30714721447162935,1.4816028262506405e-10
