wavelength,flux,best_fit,gas_bestfit
4350.4718942551135,0.5119663791636172,0.5285626841488685,2.4087232380258584e-06
4351.458067867441,0.42875478935127304,0.4340895413287509,4.486337448922495e-06
4352.4442414797695,0.31845882901597944,0.3324939727964575,8.143935779618412e-06
4353.430415092097,0.1512970687603238,0.22642097481902607,1.4404915862035413e-05
4354.4165887044255,0.3514960544337355,0.29076791653087763,2.4825525969879948e-05
4355.402762316753,0.453787180637626,0.4261236553556064,4.1686228424518694e-05
4356.3889359290815,0.4729291873586991,0.503584970586415,6.820121413983837e-05
4357.375109541409,0.28917912740857293,0.4887916711666931,0.00010871682422763689
4358.3612831537375,0.42028623376051,0.4217047051435854,0.0001688521267967792
4359.347456766065,0.5619081828590274,0.35670058190791354,0.0002555179741222272
4360.3336303783935,0.3363723479667099,0.3242688352050278,0.0003767398340158108
4361.319803990721,0.19989610648910558,0.3247566227211143,0.0005412112543543543
4362.3059776030495,0.2840629676233722,0.34100920805470675,0.0007575255916017877
4363.292151215377,0.29204014793535205,0.3543472551667741,0.0010330778119046647
4364.278324827706,0.3233824788433991,0.3547629890534805,0.0013726948776405699
4365.264498440033,0.4064833587904377,0.34324064481305444,0.0017771343628575002
4366.250672052362,0.47189883907053415,0.32838455547320444,0.002241670645666782
4367.236845664689,0.30485791387196093,0.32085386495900303,0.002755044695281815
4368.223019277018,-0.028959466542860184,0.3284998701295637,0.003299064524098161
4369.209192889345,0.35894364638981446,0.35374430323091954,0.0038490920647832197
4370.195366501673,0.6910614074149133,0.3934325792319783,0.004375534640008958
4371.181540114001,0.4278124691745491,0.44052968402009385,0.00484628890326582
4372.167713726329,0.389964089948528,0.4866676033333207,0.005229893284120851
4373.153887338657,0.40504079445241686,0.5245988252647715,0.005498974578028102
4374.140060950985,0.6819659759404323,0.5498966248495822,0.005633469634496866
4375.126234563313,0.7012295318174068,0.561613045191088,0.005623096881583344
4376.112408175641,0.31981442168625795,0.5619425632815368,0.0054686551387850115
4377.098581787969,0.28275612729201227,0.5551744242045213,0.00518192196430464
4378.084755400297,0.5068431313701357,0.5463249907662531,0.004784169492449947
4379.070929012625,0.6943527913997155,0.5398330332950301,0.004303557383406585
4380.057102624953,0.7744935730721676,0.5386074971086667,0.0037718462749669647
4381.043276237281,0.7609508174756421,0.543580225288966,0.003220962787574309
4382.029449849609,0.544714366331794,0.5537753449442471,0.0026799257219058655
4383.015623461937,0.39993365516661655,0.5667934111567267,0.0021725266960095353
4384.001797074265,0.49958439859382553,0.5795396750822615,0.0017159822371705677
4384.987970686593,0.48727227404239076,0.5890062164695514,0.0013205831167499144
4385.974144298921,0.4941145470610942,0.592940342515172,0.0009902023736733845
4386.960317911249,0.5415261689373061,0.5902828937479283,0.0007234148788576105
4387.946491523577,0.4529198366441517,0.5813237912276441,0.0005149394230720783
4388.932665135905,0.49884837455958436,0.5675835714140275,0.0003571330618048247
4389.918838748233,0.6327020853958283,0.5514779369698948,0.00024132880296110873
4390.90501236056,1.008852853980551,0.5358515981024574,0.0001588888501097728
4391.891185972889,0.8141841559142812,0.5234767448498647,0.00010192549297187953
4392.877359585216,0.27544639985130964,0.516602976753604,6.370555835443258e-05
4393.863533197545,0.09803066761863094,0.5166243700930193,3.879510306371988e-05
4394.849706809872,0.3310883567080956,0.5239014704145897,2.3018739593310778e-05
4395.835880422201,0.5344613663608275,0.5377470152187056,1.3307337862606891e-05
4396.822054034528,0.6064763619864143,0.5565587311683948,7.4955897093577474e-06
4397.808227646857,0.6173422824109588,0.5780637407459547,4.113631383753543e-06
4398.794401259184,0.5429532296877358,0.5996284818103215,2.1996310676561094e-06
4399.780574871513,0.589619787850124,0.6185856448610907,1.1459856635834002e-06
4400.76674848384,0.7895054720299841,0.6325343458987145,5.817191366023301e-07
4401.752922096169,0.7128472602947726,0.6395796682232444,2.8770824107407843e-07
4402.739095708496,0.44418211889583764,0.6384905410266204,1.3864237660301556e-07
4403.725269320825,0.4323770081830504,0.6287684052584577,6.509451321322914e-08
4404.711442933152,0.5845238127419754,0.6106313042599496,2.9778130120195125e-08
4405.697616545481,0.6477666919006976,0.5849275250756704,1.3272571268697484e-08
4406.683790157808,0.5671791429165584,0.5529989423472772,5.7639109709046475e-09
4407.669963770137,0.4446885409959826,0.5165166428841934,2.4388437002650665e-09
4408.656137382464,0.8778370885257641,0.47731062071216723,1.0054376345679008e-09
4409.642310994792,0.46254227853909896,0.43721207482745056,4.03859903468954e-10
4410.62848460712,0.2935676153975689,0.3979220352403027,1.5805597219751015e-10
4411.614658219448,0.36419604373252534,0.36091461006344056,6.026941322265195e-11
4412.600831831776,0.2526944854349164,0.3273778793607266,2.239237663004775e-11
4413.587005444104,0.20097385757559277,0.29819094039480254,8.108262248051901e-12
4414.573179056432,0.3150357557849198,0.27393217540913956,2.8680322042431436e-12
4415.55935266876,0.058842909355158894,0.2549115884972297,1.0125440065208854e-12
4416.545526281088,-0.020755665781888238,0.24121899159187132,4.2479941296729e-13
4417.531699893416,0.3259204443855174,0.23277974875228785,4.046911697255129e-13
