wavelength,flux,best_fit
4350.390417194,0.2784638808464371,0.4875002642024512
4351.376582051752,0.1451171911855062,0.506278362048916
4352.362746909504,0.23969266359946728,0.5229971212566451
4353.348911767255,0.36205469267276946,0.5378737038651629
4354.335076625007,0.2102288580430244,0.5510271448801618
4355.3212414827585,0.24421702160527553,0.5624936868548953
4356.30740634051,0.3244009622161414,0.572250056134352
4357.293571198262,0.3377825086417014,0.580241328089162
4358.2797360560135,0.2270880431192568,0.5864097538408493
4359.265900913765,0.22304492126073114,0.5907210894743751
4360.252065771518,0.284292675034283,0.5931855424166959
4361.238230629269,0.3152868841251731,0.593871338879199
4362.224395487021,0.3036966520548062,0.5929099888468626
4363.210560344773,0.2813322929592548,0.5904934249137834
4364.196725202524,0.28828931405800035,0.5868641632462531
4365.182890060276,0.23327391697329872,0.5823003513291922
4366.1690549180275,0.255978585109238,0.5770979488529381
4367.155219775779,0.3109219418583541,0.571552316341609
4368.141384633531,0.3250832655263943,0.5659412015865983
4369.1275494912825,0.36901911622396705,0.5605106041239682
4370.113714349034,0.3057550067436811,0.5554643762636173
4371.099879206786,0.2985267621330488,0.5509578009468954
4372.086044064537,0.2957993133100632,0.5470948682643494
4373.072208922289,0.22993133289278134,0.5439286168989873
4374.058373780041,0.18709994386434528,0.5414637389585599
4375.044538637792,0.2703151751578294,0.539660656702074
4376.030703495544,0.33999676259127415,0.5384404319069371
4377.016868353296,0.30935402273737844,0.5376901127922347
4378.003033211047,0.18246518463772932,0.5372684044328555
4378.989198068799,0.06732376280745785,0.5370118132530173
4379.9753629265515,0.09867571077836365,0.5367416165934638
4380.961527784303,0.19433275773888373,0.5362721036937695
4381.947692642055,0.3185973449637968,0.5354204930991946
4382.933857499806,0.3797137303371303,0.5340187351838477
4383.920022357558,0.31298803340885595,0.5319270585665846
4384.90618721531,0.2759033932894315,0.529048643889543
4385.892352073061,0.19799200837672878,0.5253442676959041
4386.878516930813,0.09669775277859526,0.5208452440578497
4387.864681788565,0.20547205563360263,0.5156626155200569
4388.850846646316,0.24850425582228367,0.5099904258265129
4389.837011504068,0.18914746622326303,0.5041011429833504
4390.82317636182,0.10905546751224433,0.4983319442422519
4391.809341219571,0.2019972797282072,0.49306160731182314
4392.795506077323,0.2701671787788225,0.4886790761439649
4393.7816709350745,0.1816670944274625,0.4855462088383712
4394.767835792826,0.20425630753128277,0.4839585363467058
4395.754000650578,0.21239193787239952,0.4841088097652402
4396.7401655083295,0.21915660336351567,0.4860584626014668
4397.726330366081,0.3772148973317328,0.4897217072685227
4398.712495223834,0.44089266715860664,0.4948657798716412
4399.698660081585,0.35863964039925467,0.501128937260695
4400.684824939337,0.2863406108333589,0.5080554233295013
4401.670989797089,0.34307681056063466,0.5151440944754242
4402.65715465484,0.4629264311810538,0.5219051239382908
4403.643319512592,0.4708054070560615,0.527917584246113
4404.629484370344,0.3986675199748783,0.5328800557922817
4405.615649228095,0.32967557626090066,0.5366469122394302
4406.601814085847,0.188068588126662,0.5392445969332134
4407.5879789435985,0.24262420249142608,0.5408648436318904
4408.57414380135,0.237975312629741,0.5418350504868574
4409.560308659102,0.15790824580806237,0.5425694050167433
4410.546473516853,0.19858440904864924,0.5435073467052762
4411.532638374605,0.09853046468354466,0.5450480473311545
4412.518803232357,0.254039210026472,0.5474904149045684
4413.504968090108,0.15839212876892694,0.5509875045945022
