wavelength,flux,best_fit
3733.835660970318,-1.779133057639631,0.11338459446086459
3735.216529657636,-0.9304424224310871,2.032404418213745
3736.5973983449535,2.448016007333903,5.546141581273369
3737.9782670322716,-0.08156515477301192,4.967285706620748
3739.3591357195896,-1.151389082120804,2.737376577227997
3740.7400044069072,-0.8543967655409476,3.2585320495324543
3742.1208730942253,-0.7484182376763888,4.289040316183966
3743.5017417815434,1.6089257514870932,4.500252294559237
3744.882610468861,1.8435730883432528,4.334617389491901
3746.263479156179,1.252579040730338,4.24128008950121
3747.644347843497,0.5284192544545964,4.18074556662918
3749.0252165308148,0.07685764533094797,4.0356348064218865
3750.406085218133,-1.2481987178357483,3.868448451228011
3751.786953905451,0.14214293686894203,3.820503412325954
3753.1678225927685,-1.2676199320304302,3.9375838930139695
3754.5486912800866,-0.036909731864513184,4.131499875902484
3755.9295599674047,-1.637186282413976,4.2646220273634
3757.3104286547223,-1.4166453109275043,4.247434736346168
3758.6912973420403,0.3276827572962271,4.075241067715384
3760.0721660293584,1.4853977276218122,3.8031543793011027
3761.453034716676,-0.9185793148437645,3.4989014792754856
3762.833903403994,-0.14122768880538425,3.209809707058927
3764.214772091312,0.585887879529386,2.95614259427047
3765.5956407786302,-0.38838401119235116,2.7420846141260986
3766.976509465948,-0.28344357157658345,2.5690458331686554
3768.357378153266,0.014742635905568848,2.4412367831916733
3769.738246840584,0.22760611620238147,2.3625748449059225
3771.1191155279016,0.9984165868668423,2.330155992240714
3772.4999842152197,-0.5684447634846872,2.3304085159756163
3773.8808529025378,-0.22788782357604864,2.3410579439213475
3775.2617215898554,-0.6248994399737442,2.3380493601559147
3776.6425902771734,0.46511987391448467,2.3039210268688795
3778.0234589644915,-0.38224435378352023,2.2337229552905247
3779.404327651809,-0.11952447495207452,2.136062297541666
3780.785196339127,-0.4257547951726245,2.029166875137227
3782.1660650264453,-0.42526339231572824,1.9338510959582118
3783.546933713763,-0.5426950421428918,1.8662011647898027
3784.927802401081,0.33845236644160437,1.8325145075264986
3786.308671088399,0.37872737289381986,1.8278860366487613
3787.6895397757166,-1.1155668121238096,1.8384284588646986
3789.0704084630347,-0.948298031534669,1.8459887150185477
3790.451277150353,-0.11475319257685984,1.8336768539764456
3791.8321458376704,0.08361781736048819,1.7905785585910907
3793.2130145249885,-0.5638509127489124,1.714507710159543
3794.5938832123065,0.6281951733340775,1.6123322287801494
3795.974751899624,0.27753380919356424,1.4980631490436918
3797.355620586942,-0.36022684053855536,1.3893906365250686
3798.7364892742603,0.47586339699707475,1.3036099428397758
3800.117357961578,0.9857884064620203,1.2538927362037313
3801.498226648896,0.21215624647061956,1.246660535398584
3802.879095336214,-0.34346146778807635,1.2804816435052109
3804.2599640235317,-0.36019098783693326,1.3465388446416289
3805.6408327108497,0.3533232243414621,1.4303975668679672
3807.021701398168,0.19617998054016791,1.5146072291152455
3808.4025700854854,1.0055747968561206,1.5816071682766628
3809.7834387728035,0.9489748736468672,1.6164538391793783
3811.1643074601216,0.7985116736068851,1.6089892979881484
3812.545176147439,-0.05177895436537087,1.5551927697395431
3813.9260448347572,0.2120777432865407,1.4575814112707106
3815.3069135220753,-0.10355020067852073,1.3246544065000472
3816.687782209393,0.26549029291255116,1.1695061492815018
3818.068650896711,-0.7452386376738532,1.0078545990979255
3819.449519584029,-0.6663118406822923,0.8558130074686119
3820.8303882713467,-0.5699232903227142,0.7277538779431877
3822.2112569586648,-0.18596460706229825,0.6345689842023565
3823.592125645983,-0.13927169572759343,0.5825360696105438
3824.9729943333004,-0.06462135477887475,0.5728901467720399
3826.3538630206185,-1.0039742244109622,0.6020900165991097
3827.7347317079366,-0.9332123058298224,0.6626816804177111
3829.1156003952547,-0.24552123373040832,0.744592879169941
3830.4964690825723,0.7956634460846304,0.8366480633026785
3831.8773377698903,0.351918156168902,0.9280747052677867
3833.2582064572084,0.31867364310796353,1.0097856904504086
3834.639075144526,-0.31647914135720445,1.0752701537833822
3836.019943831844,0.22244352013677213,1.1209995319097334
3837.400812519162,0.6269038363167736,1.1463416785840987
3838.78168120648,-0.01933856148741415,1.153055748663181
3840.162549893798,0.08000489854971185,1.1444997501891692
3841.543418581116,0.05693808552054172,1.1247137458273855
3842.9242872684335,0.039617091230717334,1.0975439413257384
3844.3051559557516,0.3311752423060526,1.0659499406831794
3845.6860246430697,0.9443493111146863,1.031595070721858
3847.0668933303873,0.7417531817723101,0.9947650962356238
3848.4477620177054,0.5206008447276601,0.9546023933281327
3849.8286307050234,0.05271864433686973,0.9095898624986727
3851.209499392341,0.5086043371666938,0.8581796533771577
3852.590368079659,-0.2193421972681709,0.7994415547208031
3853.971236766977,-0.6026194639252157,0.7336067313540668
3855.352105454295,0.19729658334658137,0.6624034134695964
3856.732974141613,-0.1517545822649921,0.5891187146515268
3858.113842828931,0.13687224038495188,0.5183690809952108
