wavelength,flux,best_fit,gas_bestfit
4350.289246087177,0.3047292155944924,0.3112564721088542,0.0
4351.275372987681,0.36504903812235195,0.3656588871519897,0.0
4352.261499888186,0.29886878714041487,0.2987389334518987,0.0
4353.2476267886905,0.4133140324020946,0.4406638984302748,0.0
4354.233753689195,0.4176234559002515,0.36637108277869046,0.0
4355.2198805897,0.28129704346890627,0.3318714350601127,0.0
4356.206007490204,0.3235188584297981,0.3311593236387118,0.0
4357.192134390709,0.3518277682698204,0.3049325835725033,0.0
4358.178261291213,0.2510723606596489,0.27205170350429897,0.0
4359.164388191717,0.2377894603625444,0.26818017333738403,0.0
4360.150515092222,0.3103978981554868,0.2938233018039512,0.0
4361.136641992726,0.3324964139090817,0.32604679100498485,0.0
4362.12276889323,0.3267445951932078,0.34784444710031326,0.0
4363.108895793735,0.3465540485210429,0.35834654145333567,0.0
4364.09502269424,0.3705317499957105,0.36435434952447965,0.0
4365.081149594744,0.3832828737882562,0.36960126166001767,0.0
4366.067276495249,0.3688373656806018,0.3720925947834002,0.0
4367.053403395753,0.33692944724789703,0.36853525215494914,0.0
4368.039530296257,0.3536518390032692,0.35945715111345844,0.0
4369.025657196762,0.3286526348503963,0.3502674306961472,0.0
4370.011784097266,0.33330913815438656,0.3479991236449552,0.0
4370.997910997771,0.43878647089610684,0.3566686726800996,0.0
4371.984037898275,0.3910119034371041,0.3745229331374983,0.0
4372.9701647987795,0.3330224149390203,0.3946863532946945,0.0
4373.9562916992845,0.3588962756512365,0.4085281726888177,0.0
4374.942418599789,0.3472301970315093,0.40974691254665707,0.0
4375.928545500293,0.42535624034139613,0.3971420566328062,0.0
4376.914672400798,0.47268561380741136,0.3749761238067079,0.0
4377.900799301302,0.41343193031731745,0.3510547264582038,0.0
4378.886926201806,0.2664374718981418,0.33357138736763947,0.0
4379.873053102311,0.21598711190733552,0.32807942275848967,0.0
4380.859180002815,0.3238920098406523,0.33568747135026217,0.0
4381.84530690332,0.39426264238402925,0.35296252632844594,0.0
4382.831433803824,0.4029271518700379,0.37336091515807085,0.0
4383.817560704329,0.41697525437139227,0.3895301262521548,0.0
4384.803687604834,0.3770865797682058,0.3956476597195514,0.0
4385.789814505338,0.35319911823334266,0.38907801971792255,0.0
4386.775941405842,0.2956010458644517,0.3709394611558009,0.0
4387.762068306347,0.3983662043047345,0.3455471889676496,0.0
4388.748195206851,0.34772908801724245,0.31902026835820985,0.0
4389.734322107355,0.25082231476040284,0.2975281082027115,0.0
4390.72044900786,0.2515397928987867,0.2856835095647534,0.0
4391.706575908364,0.2874685088542814,0.28548340162374364,0.0
4392.6927028088685,0.3795584606266212,0.2960062894569593,0.0
4393.6788297093735,0.29601299641293444,0.3138592789380293,0.0
4394.664956609878,0.303728969587162,0.33418390891028155,0.0
4395.651083510383,0.3430522591126952,0.3519179794031715,0.0
4396.637210410887,0.34719885092008457,0.3629860151574602,0.0
4397.623337311391,0.3331516258978065,0.36514707342336833,0.0
4398.609464211896,0.3265556900125047,0.3583408748696906,0.0
4399.5955911124,0.3254617249500671,0.3445079312875971,0.0
4400.581718012904,0.30334270807416785,0.3269823548597911,0.0
4401.567844913409,0.31039506702315145,0.3096407335983484,0.0
4402.553971813913,0.39736063346742706,0.2960227355244456,0.0
4403.540098714418,0.3849229135988237,0.28861882908435277,0.0
