beta0,beta1,beta2,beta3
-2.80145821383,17.8439176151,-25.248966273,0.123587115288
-2.70554672184,17.5632076845,-25.4322642397,0.125608122473
-1.71709086032,11.1894092181,-19.4450051859,0.022302825657
-3.99289543938,33.4696547661,-65.159550763,0.022643148924
-3.77604526188,31.1232201961,-69.2678961763,0.191258627694
-2.7264333891,18.7279462027,-32.9399217283,0.0453431969482
-3.7548622192,28.0103512562,-53.8311755381,0.136848397744
-3.83914741061,29.0852751103,-55.0622317268,0.14906829039
-3.05445744217,29.149680179,-67.5560562336,-0.0432525360785
-3.50752465243,31.8626555059,-68.1883626234,0.0201551208614
-2.93283433298,20.1071747478,-34.730429385,0.140112623403
-3.46949107094,29.6015697624,-64.4733386278,0.128715206142
-2.29346418274,18.3409873774,-34.6941399182,0.00479100821144
-3.02743434143,21.8872883248,-43.2670123397,0.0970155029172
-1.87379354903,12.7902139399,-24.8311495291,0.0628615566482
-1.31881083747,4.18778352843,5.03600848889,0.00432537667621
-1.7719315114,8.17389539476,-10.2914910632,0.168720303004
-2.37931523692,12.6623285387,-13.083562359,0.141253259376
-1.72877121973,7.47354219631,-8.42956341904,0.185651664279
-2.98171014545,23.2992367322,-42.7284455675,0.0362365568694
-2.11386102409,13.1081531808,-18.5517408766,0.0469009584464
-4.23088832711,34.5989669747,-76.2685744102,0.192587226097
-1.35161500998,3.97781931598,4.19137222349,0.0658281745516
-3.31577537864,22.544867339,-37.8495762402,0.14225382297
-4.34999692492,33.044120424,-67.8389457255,0.195978580295
-2.26161950424,13.4156749944,-19.7191690494,0.120862006767
-3.07614636099,26.8630014304,-57.5852604995,0.0132195395509
-2.35966480674,17.0846713453,-35.4905122054,0.128569324453
-2.59530558916,15.1923196511,-24.0197881711,0.205174063072
-3.04657705187,24.3632046293,-51.3131818223,0.0915211681903
-4.37423722658,40.1083190438,-86.6868133398,0.0168385853706
-3.17581094279,20.8699056279,-32.2901299697,0.0104576200562
-3.1754702596,23.3235502788,-46.623796584,0.167822015072
-3.77931578768,30.6893665978,-65.0117009469,0.143117766162
-2.51745659758,18.1959753278,-35.6773923838,0.0270779591819
-2.03536499894,15.2755737134,-27.8583958045,-0.016333177565
-3.06764448724,21.3239757416,-42.9690483329,0.140999393861
-1.71337053786,9.83349278624,-16.2422747174,0.105022703334
-3.18428481029,26.6799510233,-57.3628610575,0.0619440913646
-2.44664341467,15.6180249391,-20.3685863472,0.0144747231427
-3.62268952249,31.2725614663,-73.9791161479,0.177343317801
-3.09742660494,25.9186339439,-55.9648989737,0.0468733316517
-3.83169326548,33.0482021097,-72.8423125145,0.134337691291
-2.95842897817,23.3056364698,-42.5516433015,-0.0323320666762
-2.71051919171,14.4736675508,-18.537338705,0.173152731758
-2.95398662196,21.5684826117,-42.1084795585,0.172986466966
-3.95805310777,32.7394510665,-64.3205868541,0.00948505749028
-2.62358019178,17.9769652481,-27.2905639032,0.0756088155248
-3.20399382277,24.4802089517,-44.4120086265,0.00192676807406
-2.95694965004,18.2724208327,-33.2275854418,0.22880443557
-3.17523880027,27.3847589265,-60.1306209774,0.0321251821168
-2.14187381752,13.0320149359,-19.0893727551,0.0792064950053
-2.8042368103,21.1574856365,-36.1469583033,0.0536315691889
-2.96222262559,24.3378634656,-49.1484332153,-0.00419626955877
-2.56663861614,17.2978222748,-33.266986508,0.163564489353
-2.97336457304,24.3716962445,-55.7324900701,0.0915333685105
-3.45097753585,30.5474102211,-68.5422862832,0.0667479585869
-1.40496282114,6.80135957213,-3.17497862945,0.000217878648541
-3.10934454792,26.4897290354,-55.7538601977,-0.0126850005738
-2.7845463527,20.43794871,-35.8415834753,0.0289164496738
-2.77535384736,17.7666383725,-26.1277557696,0.123846565627
-3.36011737579,24.517408738,-48.366310035,0.198477159759
-4.85104604759,44.7672972882,-99.8202575285,0.0800906100844
-3.07571963282,25.5210692557,-54.1131342508,0.0442869797876
-2.24943105903,17.302042714,-31.2516318532,-0.010061706217
-3.52420473472,29.0017995614,-68.8701720442,0.171140699758
-2.47952992858,19.1367388901,-40.5382794373,0.102942779059
-3.00621584259,26.8202315256,-55.3792619794,-0.0356398213334
-2.56229472263,16.4603767641,-27.3417319176,0.136149907588
-2.10527423426,10.0445805927,-5.87463173791,0.10058909013
-3.05360325538,22.0302925226,-42.9205878074,0.251673685571
-3.00280184407,20.8482160667,-32.8294020954,0.0769962988674
-3.54931283847,27.662075038,-50.8257787615,0.104195621343
-3.44361659528,27.0581258671,-58.6636390303,0.170372200026
-3.79111240926,26.9724055323,-46.3310810498,0.0823632369787
-3.05937478402,21.0579886441,-35.9734761008,0.0576922984828
-2.15583368952,18.5063934643,-38.2317722439,0.0260065170202
-2.25127047431,14.2797134674,-27.4146578422,0.111325889713
-3.87799865351,29.3736506186,-55.1398222277,0.0972164917974
-1.63119668599,3.56576830914,7.40322182154,0.197437973332
-2.87803472801,21.2214957098,-37.9638524739,0.0829181544866
-3.17984970162,24.799858629,-47.6550968458,0.0760192031929
-2.30366656846,20.4765339055,-43.7425642849,-0.0334770429637
-4.27084803841,34.9976728315,-73.6533573652,0.129793313539
-1.30174401992,3.39302277177,3.28871690232,0.0627159667615
-3.32601072294,25.4748832817,-47.9959683642,0.121771021696
-3.20471050539,26.870139991,-59.9825444685,0.104649746863
-2.78215289434,22.4361749395,-45.0118765555,0.102481040052
-4.22795343884,37.2857429603,-79.2565855388,0.125864021812
-2.68747508787,21.1747551009,-41.0249027533,0.0294718798199
-3.71041165629,30.9592260158,-63.8127630642,0.0483926368676
-3.50190786264,27.1140008493,-52.7473110862,0.126662638556
-2.23787898698,10.5872297124,-6.42836626792,0.10425682074
-3.46338983213,27.6607543187,-52.9479920548,0.0541723459459
-1.67109747088,13.7176074235,-29.1100675636,-0.00146471457521
-2.67569215859,16.6539575269,-27.3656878837,0.129037161215
-3.06881946995,25.4050485461,-51.6509974492,0.0867930177628
-3.01508921633,21.3136306554,-37.389615596,0.167644678077
-2.70623238911,17.404876992,-28.1321475192,0.079809176001
-3.55264284262,29.9561314492,-59.519649348,0.0910047077494
-3.07452544619,24.3703209486,-54.8888645414,0.110877944368
-3.98167394103,35.849237829,-78.2807192548,0.0334340247676
-2.66952357077,18.6658662337,-38.1243236441,0.150457176099
-2.3064850791,15.5511367609,-31.1334915205,0.217723257839
-3.51151153759,24.8678225748,-45.74223506,0.135925434696
-3.27659606131,23.0756423175,-43.7300349246,0.0680757300069
-2.82675654716,21.9814803057,-41.7703998691,0.0330723159072
-4.29430926507,33.1999192944,-66.8555187155,0.131073816291
-2.16642272151,13.953669327,-22.8428106003,0.0604589203997
-2.66549763808,22.4398294318,-45.096418289,0.0110431835161
-3.36740070445,27.039040555,-52.1930314656,-0.0422197181577
-2.71015684122,22.7513994011,-48.7183375183,0.0650382167143
-4.8160403165,43.3615358596,-97.6460399287,0.0212643760358
-4.23790828424,33.4966388443,-68.7227029427,0.103378807906
-3.37403292322,27.1152284926,-51.4842391106,0.112801756231
-2.99277583396,24.7591214716,-49.0611073485,0.0794091202885
-2.40869807962,18.0809119404,-31.4546605573,0.00818969352073
-3.67105134029,29.3568688225,-57.3573532514,0.0621298223459
-4.29784731323,37.6753701206,-81.9723290339,0.0621728894705
-2.69103793407,19.7918035445,-35.7806478387,0.03633236782
-0.823885172007,2.26977286732,8.2426509197,-0.0106731535894
-4.46852648474,38.0707675616,-83.8290044206,0.113053799751
-1.69243210279,11.6485474443,-20.3991489335,0.0514189146242
-2.43575822058,20.6566659163,-47.2340517945,0.0546244918801
-2.51787206746,17.2040163027,-29.6750079593,0.0744240686611
-2.74320009967,20.8849143792,-43.1134634971,0.070276798068
-3.64752839924,32.6119667951,-69.5178180242,-0.040435414391
-2.44671612698,14.2008906807,-26.018253202,0.279350419277
-2.50514570211,16.6576898587,-30.2682004231,0.10525123086
-2.75983245771,26.6836000511,-59.1417393979,-0.0497269187015
-3.96646402844,34.3482756643,-76.2561098136,0.0973589510552
-2.29675069835,16.6547414893,-26.2095748092,0.0961937608456
-3.99720165408,34.7759551161,-76.45914929,0.0176384379739
-3.3541762601,27.1309976256,-53.7139258113,0.0297047333104
-2.61925657101,18.0515541188,-31.6481517956,0.0440070051552
-2.56527679704,15.1402862843,-19.7210943422,0.0932281909074
-1.91400243091,10.6864215012,-10.0817740885,0.019469458152
-2.84507416258,22.3577174849,-46.0476765754,0.0908541020592
-1.2596421353,8.25102444666,-16.0707195896,0.0239582189282
-2.26586927656,15.4578104526,-24.1917482342,-0.0197317617647
-1.61535169141,6.37119964839,-5.12975631416,0.13903067884
-2.44391376474,13.3976456234,-21.6964946142,0.210159080671
-4.28431035726,34.3145508066,-73.1636170161,0.209245737053
-2.69180278241,21.2881700131,-40.3759229417,0.0315080200472
-1.51087999632,4.88337079263,2.55929816613,0.124401748027
-2.18714682782,15.5956121581,-31.305320843,0.0720364834179
-2.81026474413,19.791639701,-35.918036212,0.0634562558014
-3.30621394259,27.4235067823,-52.0339475143,-0.06181506523
-2.62947745679,20.3715817182,-41.288795086,0.0651719130162
-2.50137467067,18.144138035,-31.9064888396,0.0606540935022
-3.35091755657,27.5139524224,-58.8647865852,0.105625489338
-3.0978741268,25.1244925991,-53.590271915,0.072554514263
-2.44010287336,17.844196412,-29.5252755689,0.0372456596017
-3.99605652046,30.7281106255,-60.3418933435,0.156740604224
-4.47922093524,36.2926386303,-76.2150895772,0.156776510458
-3.55800403264,31.4432587971,-72.3397722792,0.0807225290448
-1.76505507538,6.18872684634,-0.519105674133,0.130893210247
-1.4183279392,6.31310240047,-3.8126831102,0.0902249726093
-2.08163663993,13.9191986288,-25.1355292398,0.0886115367276
-2.64169745418,20.5881131659,-36.419297173,-0.0204526485199
-1.65120033964,10.803193324,-19.2626235376,0.0123206151322
-4.06373738876,38.0701707072,-92.9312157833,0.0837907066213
-3.74577989353,33.206167247,-74.368142625,0.0609559064809
-2.65896462316,19.8057972743,-42.2719220433,0.0451484606401
-1.20571978962,0.126164779009,16.7689412069,0.106029631959
-3.37813839877,24.7248166543,-45.7306665013,0.183853960826
-3.35335501342,23.8858877109,-41.7442895721,0.11968679367
-3.55747223843,25.8078273897,-45.5893227922,0.164502788212
-2.67693934952,17.4545310447,-33.8341985024,0.194468268196
-3.32233445793,22.0428210188,-40.4623003259,0.154706012631
-2.6403805855,18.1606734438,-31.1379047646,0.0808891370128
-4.72945449571,45.0611481924,-106.482691144,0.0923540405813
-2.81397914044,19.0070927361,-36.493919056,0.156081193791
-3.92672943281,33.1956245377,-75.1503352511,0.0754542031994
-3.56401756324,30.727587575,-73.1612222328,0.183639443572
-2.04463461849,11.0489607339,-10.2571628261,0.0776714754857
-3.35497456342,25.5069295758,-46.4181482863,0.0125982902556
-3.40369472619,28.6337986682,-61.4090331987,0.114363904623
-3.85617902549,34.0097566952,-72.9747450792,0.0999505875584
-1.92617575655,9.89010492597,-13.3340743349,0.144346901908
-2.21614371659,15.2171785556,-29.1484216041,0.0886595801368
-3.37086135662,26.8563773771,-53.6349540388,0.0289304776981
-2.34134848276,13.7957757682,-22.238455449,0.21954161007
-1.85305750602,13.4790568411,-26.0703322935,0.076028584462
-1.8931288742,11.5195077865,-12.9139975795,-0.0137681303178
-3.14296935934,24.7820827634,-46.642297926,-0.0238036319354
-2.82765761249,22.1463261848,-43.9696223828,0.050666180291
-2.52468144144,14.6680569312,-19.6263252703,0.15775436331
-3.2265232314,26.8588362454,-57.707194059,0.0160406871889
-3.20766353266,24.1358255075,-48.9413771771,0.109045799378
-3.43896943825,25.4832284037,-46.3675041625,0.0760642580629
-4.5587881529,40.3017041857,-78.9022676972,-0.0944521842151
-2.69813795839,21.5943622286,-44.4543211033,0.0238548708937
-3.47696876897,29.2917914804,-65.5139503742,0.132625333184
-3.06125783861,21.5315453466,-36.1994022184,0.0577105976161
-1.42461878072,5.46335448941,0.147665295753,0.0964687396123
-2.47124520308,15.8612881017,-23.8861277783,0.0661744598392
-1.91653403096,12.2726958229,-18.0383220801,0.0549472452966
-2.94337540021,19.9913670865,-33.1187951475,0.107132487711
-1.59351757789,12.9747046671,-28.4012688643,0.0103160106351
-3.32414026524,24.655971128,-41.9812895476,0.0439955059972
-2.85552969601,21.8250579266,-43.9534166964,0.0499190179227
-2.37965266537,15.6236968591,-28.2764216347,0.14146782341
-2.66495388197,21.583175006,-47.7502175639,0.109804485217
-2.25958541126,15.0869190766,-31.0906380439,0.100279404684
-1.77093345604,9.5268270151,-11.8665121623,0.122682484132
-4.07989430387,27.8467636543,-49.8253923948,0.22320177196
-3.63788472828,30.3615982176,-60.5344384321,0.0668059000912
-0.0724610652709,-8.00383070513,27.5129888562,0.141097389795
-3.88958579678,30.6802068106,-57.5298334389,0.0969821644678
-3.57326460148,28.4357714241,-55.4996457012,0.0638543521483
-2.96159014838,23.236119059,-51.2601744841,0.105671760061
-2.76587126819,18.2359884107,-27.1439098093,0.102586644679
-2.64676856142,16.9823067238,-27.5297150513,0.0821617661946
-4.64023475273,41.7972310526,-93.2702812991,0.13496740458
-2.18290290699,14.5164251596,-22.3322619416,0.0373235716645
-1.56378413306,10.8907823643,-19.6374791816,-0.012785430554
-2.05699996666,11.5030814158,-23.2602639254,0.170103408321
-2.51648760129,20.1431145498,-44.0818786538,0.0685883132465
-3.41475798843,26.397075078,-45.7135273497,0.0658141591769
-2.91139011646,24.5906878581,-56.5870967752,0.0346854833455
-1.89033290173,10.1741170371,-14.6377171286,0.170252252053
-4.53886515713,39.4046974647,-90.4082405928,0.122514743971
-1.9432516214,13.1584737868,-22.6655826731,0.10262718139
-3.43308022628,27.600626162,-49.9370261924,0.0459821487219
-3.41591888977,28.3381877715,-57.3507554773,0.110356712307
-2.63098313739,15.1604152299,-21.5208501915,0.072096142185
-2.62006024583,17.9974675256,-33.2831842697,0.122865780703
-3.29285180083,29.029160367,-63.0493618404,0.0288288689581
-3.03151179054,23.9782160699,-51.210384657,0.0891163846416
-2.18348551291,15.2445607884,-24.0555667731,0.114039294042
-3.81819026342,30.7198203782,-67.7547541777,0.137587826605
-4.46446704224,38.0562490461,-83.4291096399,0.0766905154006
-4.80712153053,39.7866093856,-80.5329505775,0.111480554599
-4.02859302768,36.1310423239,-84.2173852758,0.101572145142
-3.44680244243,29.4875301971,-59.7787557766,0.0274451453924
-2.56884614438,19.4279831533,-39.3041426093,0.114548707196
-2.76230963436,20.4659204845,-39.221339556,0.0728067940854
-3.14578388891,19.8336054905,-24.8914397488,0.125180879308
-2.54708946004,19.6947061509,-41.4633272638,0.0655410220508
-2.19922699346,15.3021193089,-24.0660251003,0.0240062415771
-2.28933831002,14.0249348346,-18.6291047956,0.0957291177259
-2.36742435602,15.3487682617,-29.4731877245,0.111696198072
-1.17672271787,0.965323665221,10.5042776774,0.045637013546
-1.77138935672,12.1717562957,-19.817098156,0.0272537313927
-1.78103638414,8.85448823027,-4.84785590646,0.0382444868695
-2.20998496022,10.7894828665,-14.1761537268,0.16623664824
-2.53103858078,20.2149851961,-37.0974907563,0.0288329978295
-1.5245160723,8.13292095398,-8.55719806325,0.0340216482407
-3.88456695733,26.9916659158,-47.6313141366,0.177153135302
-4.81025255452,42.8644719235,-98.2535102984,0.103821619875
-1.84607178237,12.0297129738,-21.96488335,0.0325107233231
-3.94270777266,34.2230358809,-71.8289856852,0.0406037066734
-3.32540308006,25.3977350652,-48.4732236585,0.03139344537
-3.54432288379,32.4291443918,-68.9772973999,-0.0510289762806
-1.92329802129,13.3263359879,-29.8420017873,0.10679351974
-1.95504628389,12.9639863438,-21.4614085265,0.0887631359944
-2.2501844542,19.1202387111,-40.9171626514,0.0877082213908
-2.4804973032,17.1143031912,-27.3723714081,0.142393158621
-2.54958141819,17.5047522835,-26.1798131369,0.0208198207956
-5.03724636934,45.7074938389,-101.410226906,0.181244667833
-3.33198599617,27.7628716085,-60.1177717661,0.0951883075064
-2.9359607827,22.5420073173,-42.6912722063,0.06770958422
-2.14859691314,18.1409439784,-41.5035796284,0.0336635594232
-2.34434432808,16.3385644242,-32.6676590893,0.136319752175
-3.27845451151,21.9994156903,-39.0564773879,0.15392790779
-1.10392380752,2.26004730804,7.26103889351,0.0793256112224
-3.37442705161,28.8488724406,-55.4039501255,0.00504329910752
-3.58419187347,29.5490464709,-56.2149971467,0.0203032526677
-3.19326517592,24.333881635,-50.2733007986,0.0727937237581
-1.5643349508,8.37804874196,-15.2530656957,0.103119237173
-3.18062811111,25.566398139,-54.1342867819,0.0813344934611
-2.69881175686,23.7199223634,-47.0752534583,-0.0642599674248
-3.10040011613,20.3361937762,-36.7912264712,0.129103979649
-2.53980686322,16.6365114977,-30.0251778517,0.0723296791672
-2.72748016142,20.8554376337,-42.8355129541,0.0975441162271
-2.22900648986,7.85923133619,-0.247697886256,0.156420380641
-2.68516441979,14.7339185445,-24.1436855725,0.227352128668
-2.71255100757,16.9729360411,-28.4995098486,0.168723938877
-3.41609731231,28.8956691033,-62.478312425,0.0525259432661
-2.77136429999,19.968146031,-42.2863521984,0.151739128799
